# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: surface runoff [mol d^-1]
# Region: outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface seepage [mol d^-1]
# Region: lakeside
# Reduction: extensive integral
# Variable: water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evapotranspiration [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","surface runoff [mol d^-1]","subsurface seepage [mol d^-1]","evapotranspiration [m d^-1]","snow precipitation [m d^-1]","snow melt [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]"
4.500000000000e+02,0.000000000000e+00,1.175629279856e+04,0.000000000000e+00,7.032558139535e-03,0.000000000000e+00,0.000000000000e+00,5.727918120740e+06,1.134578879876e+08,2.983813953488e+06
4.510000000000e+02,0.000000000000e+00,1.174740442514e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.727892661570e+06,1.134461660423e+08,2.983813953488e+06
4.520000000000e+02,0.000000000000e+00,1.173859166392e+04,0.000000000000e+00,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,5.727866236731e+06,1.134344538755e+08,3.121953488372e+06
4.530000000000e+02,0.000000000000e+00,1.172988695804e+04,0.000000000000e+00,3.013953488372e-03,0.000000000000e+00,0.000000000000e+00,5.727838583141e+06,1.134227516421e+08,3.204837209302e+06
4.540000000000e+02,0.000000000000e+00,1.172134428497e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.727809280379e+06,1.134110596006e+08,3.204837209302e+06
4.550000000000e+02,0.000000000000e+00,1.171306560232e+04,0.000000000000e+00,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,5.727777568365e+06,1.133993782470e+08,3.342976744186e+06
4.560000000000e+02,0.000000000000e+00,1.170529692821e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.727741694915e+06,1.133877088235e+08,3.342976744186e+06
4.570000000000e+02,0.000000000000e+00,1.169675287001e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.727710387172e+06,1.133760433784e+08,3.342976744186e+06
4.580000000000e+02,0.000000000000e+00,1.567556906254e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.760285567520e+06,1.134659321640e+08,3.342976744186e+06
4.590000000000e+02,0.000000000000e+00,2.398579703726e+04,0.000000000000e+00,6.027906976744e-03,0.000000000000e+00,0.000000000000e+00,5.744176823478e+06,1.134580551092e+08,3.508744186047e+06
4.600000000000e+02,0.000000000000e+00,2.177078156732e+04,0.000000000000e+00,3.013953488372e-03,0.000000000000e+00,0.000000000000e+00,5.736964861390e+06,1.134434962887e+08,3.591627906977e+06
4.610000000000e+02,0.000000000000e+00,1.919112125253e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.733258729664e+06,1.134280112991e+08,3.591627906977e+06
4.620000000000e+02,0.000000000000e+00,1.721517964624e+04,0.000000000000e+00,9.041860465116e-03,0.000000000000e+00,0.000000000000e+00,5.731345527120e+06,1.134127093220e+08,3.840279069767e+06
4.630000000000e+02,0.000000000000e+00,1.579076782106e+04,0.000000000000e+00,9.041860465116e-03,0.000000000000e+00,0.000000000000e+00,5.730290374496e+06,1.133979737063e+08,4.088930232558e+06
4.640000000000e+02,0.000000000000e+00,1.477177080920e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.729655742501e+06,1.133838365674e+08,4.088930232558e+06
4.650000000000e+02,0.000000000000e+00,1.403448075897e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.729247194720e+06,1.133702106340e+08,4.088930232558e+06
4.660000000000e+02,0.000000000000e+00,1.027284119468e+04,2.895173623482e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.700750572464e+06,1.133023942557e+08,4.088930232558e+06
4.670000000000e+02,0.000000000000e+00,8.509066881261e+03,1.838166861422e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.685067663572e+06,1.132546489542e+08,4.088930232558e+06
4.680000000000e+02,0.000000000000e+00,6.319888130921e+03,2.980999579629e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.656728935691e+06,1.131869176652e+08,4.088930232558e+06
4.690000000000e+02,0.000000000000e+00,7.110111220311e+03,1.057157661870e-02,0.000000000000e+00,2.740000000000e-03,0.000000000000e+00,5.664554469703e+06,1.132163548738e+08,4.013580232558e+06
4.700000000000e+02,0.000000000000e+00,6.721625222000e+03,2.528396629569e-02,0.000000000000e+00,2.740000000000e-03,0.000000000000e+00,5.660521825657e+06,1.132156655023e+08,3.938230232558e+06
4.710000000000e+02,0.000000000000e+00,4.965267386180e+03,3.203895952039e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.631844221332e+06,1.131455055281e+08,3.938230232558e+06
4.720000000000e+02,0.000000000000e+00,4.913557539267e+03,2.848718757982e-02,0.000000000000e+00,2.740000000000e-03,0.000000000000e+00,5.622975264194e+06,1.131421891611e+08,3.862880232558e+06
4.730000000000e+02,0.000000000000e+00,5.696274497985e+03,3.297994119466e-02,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,5.629295322189e+06,1.131865645886e+08,3.712180232558e+06
4.740000000000e+02,0.000000000000e+00,3.865172867634e+03,3.922186064722e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.595096564951e+06,1.131034066350e+08,3.712180232558e+06
4.750000000000e+02,0.000000000000e+00,3.023001597694e+03,2.843692026731e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.568162237386e+06,1.130443184079e+08,3.712180232558e+06
4.760000000000e+02,0.000000000000e+00,2.420062847847e+03,2.580667552566e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.542538840753e+06,1.129916448781e+08,3.712180232558e+06
4.770000000000e+02,0.000000000000e+00,1.659124674389e+03,2.946028574397e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.512548990003e+06,1.129326888812e+08,3.712180232558e+06
4.780000000000e+02,0.000000000000e+00,1.932638090664e+03,2.660460156856e-02,0.000000000000e+00,2.055000000000e-03,0.000000000000e+00,5.497916115102e+06,1.129240389745e+08,3.655667732558e+06
4.790000000000e+02,0.000000000000e+00,2.483201649244e+03,3.765244483046e-02,0.000000000000e+00,4.795000000000e-03,0.000000000000e+00,5.492231118907e+06,1.129508582412e+08,3.523805232558e+06
4.800000000000e+02,0.000000000000e+00,3.068763345100e+03,4.104595921851e-02,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,5.489767826877e+06,1.129840078050e+08,3.373105232558e+06
4.810000000000e+02,0.000000000000e+00,4.365948955064e+03,4.052890651827e-02,0.000000000000e+00,7.535000000000e-03,0.000000000000e+00,5.502788519292e+06,1.130590697054e+08,3.165892732558e+06
4.820000000000e+02,0.000000000000e+00,5.358731225721e+03,4.344977434680e-02,0.000000000000e+00,7.535000000000e-03,0.000000000000e+00,5.515595274435e+06,1.131250732232e+08,2.958680232558e+06
4.830000000000e+02,0.000000000000e+00,5.262425989241e+03,4.745233578012e-02,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,5.512383011413e+06,1.131387755842e+08,2.807980232558e+06
4.840000000000e+02,0.000000000000e+00,6.269030981731e+03,4.465361247653e-02,0.000000000000e+00,7.535000000000e-03,0.000000000000e+00,5.525369479126e+06,1.131996991945e+08,2.600767732558e+06
4.850000000000e+02,0.000000000000e+00,8.873252847966e+03,4.633245383867e-02,0.000000000000e+00,1.096000000000e-02,0.000000000000e+00,5.561020017201e+06,1.133249028232e+08,2.299367732558e+06
4.860000000000e+02,0.000000000000e+00,1.212596285527e+04,4.719963082296e-02,0.000000000000e+00,1.284375000000e-02,0.000000000000e+00,5.612197742583e+06,1.134806689350e+08,1.946164607558e+06
4.870000000000e+02,0.000000000000e+00,2.453752459179e+04,3.998764296742e-02,0.000000000000e+00,1.322906250000e-02,0.000000000000e+00,5.670704867726e+06,1.136475291753e+08,1.582365388808e+06
4.880000000000e+02,0.000000000000e+00,6.362723603490e+04,4.102466897340e-02,0.000000000000e+00,0.000000000000e+00,1.908837209302e-02,5.762177794699e+06,1.138999251669e+08,1.582365388808e+06
4.890000000000e+02,4.093413315523e+03,9.715574088479e+04,3.703913052000e-02,0.000000000000e+00,0.000000000000e+00,1.607441860465e-02,5.799786157684e+06,1.140963107538e+08,1.582365388808e+06
4.900000000000e+02,0.000000000000e+00,5.977219299588e+04,2.067236213819e-02,0.000000000000e+00,3.425000000000e-03,0.000000000000e+00,5.767805189182e+06,1.141023970117e+08,1.488177888808e+06
4.910000000000e+02,0.000000000000e+00,5.704590803127e+04,3.157983791309e-02,0.000000000000e+00,0.000000000000e+00,8.037209302326e-03,5.770976671884e+06,1.141707368422e+08,1.488177888808e+06
4.920000000000e+02,0.000000000000e+00,2.682373562101e+04,3.218913825330e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.726201735086e+06,1.140934372360e+08,1.488177888808e+06
4.930000000000e+02,0.000000000000e+00,1.637277141777e+04,2.666937528264e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.705442002326e+06,1.140182851777e+08,1.488177888808e+06
4.940000000000e+02,0.000000000000e+00,1.172799442108e+04,2.341471423052e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.690552659307e+06,1.139511889816e+08,1.488177888808e+06
4.950000000000e+02,0.000000000000e+00,8.696953356438e+03,2.763025092135e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.670597447253e+06,1.138790998393e+08,1.488177888808e+06
4.960000000000e+02,0.000000000000e+00,7.262966147476e+03,1.778959118561e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.657799991477e+06,1.138307927758e+08,1.488177888808e+06
4.970000000000e+02,0.000000000000e+00,8.033883506506e+03,2.227019957232e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.673416020506e+06,1.138785749255e+08,1.488177888808e+06
4.980000000000e+02,0.000000000000e+00,6.771865295666e+03,2.020508312940e-02,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,5.659484461422e+06,1.138248436053e+08,1.626317423692e+06
4.990000000000e+02,0.000000000000e+00,7.715900436234e+03,3.135513862889e-02,0.000000000000e+00,6.165000000000e-03,0.000000000000e+00,5.675321987054e+06,1.138772126059e+08,1.456779923692e+06
5.000000000000e+02,0.000000000000e+00,6.400136161916e+03,2.475718998049e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.657425433571e+06,1.138142426324e+08,1.456779923692e+06
5.010000000000e+02,0.000000000000e+00,7.927704139109e+03,1.639320911123e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.678300192787e+06,1.138746315128e+08,1.456779923692e+06
5.020000000000e+02,0.000000000000e+00,1.012566568552e+04,1.685529896075e-02,0.000000000000e+00,0.000000000000e+00,7.032558139535e-03,5.714111979859e+06,1.139720315562e+08,1.456779923692e+06
5.030000000000e+02,0.000000000000e+00,1.070522672641e+04,2.694079594886e-02,0.000000000000e+00,2.911250000000e-03,0.000000000000e+00,5.710483183622e+06,1.139648192304e+08,1.376720548692e+06
5.040000000000e+02,0.000000000000e+00,1.230860598989e+04,3.313127059505e-02,0.000000000000e+00,7.192500000000e-03,0.000000000000e+00,5.733669455066e+06,1.140287970590e+08,1.178926798692e+06
5.050000000000e+02,0.000000000000e+00,1.209354669815e+04,3.294803928629e-02,0.000000000000e+00,1.541250000000e-03,0.000000000000e+00,5.713459002299e+06,1.139811299508e+08,1.136542423692e+06
5.060000000000e+02,0.000000000000e+00,1.238603515562e+04,1.840874305565e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.734935763830e+06,1.140305674276e+08,1.136542423692e+06
5.070000000000e+02,0.000000000000e+00,1.401728766619e+04,1.993529746087e-02,0.000000000000e+00,3.425000000000e-04,3.013953488372e-03,5.737680538786e+06,1.140467119572e+08,1.127123673692e+06
5.080000000000e+02,0.000000000000e+00,1.383005532611e+04,3.273221449104e-02,0.000000000000e+00,3.253750000000e-03,0.000000000000e+00,5.728070995944e+06,1.140342949338e+08,1.037645548692e+06
5.090000000000e+02,0.000000000000e+00,1.560005960722e+04,3.531372087615e-02,0.000000000000e+00,6.165000000000e-03,0.000000000000e+00,5.737723737182e+06,1.140735310686e+08,8.681080486919e+05
5.100000000000e+02,0.000000000000e+00,2.221960864720e+04,2.844306171797e-02,0.000000000000e+00,7.706250000000e-03,0.000000000000e+00,5.760153281116e+06,1.141564250883e+08,6.561861736919e+05
5.110000000000e+02,0.000000000000e+00,6.808665120713e+04,2.627156875835e-02,0.000000000000e+00,9.349840671219e-03,4.018604651163e-03,5.798880958257e+06,1.143397600964e+08,3.990655552333e+05
5.120000000000e+02,0.000000000000e+00,8.956250846144e+04,3.091941763091e-02,0.000000000000e+00,6.070890332234e-03,4.018604651163e-03,5.791828251805e+06,1.144433687960e+08,2.321160710969e+05
5.130000000000e+02,0.000000000000e+00,7.013961394146e+04,3.658553278291e-02,0.000000000000e+00,3.327402877839e-03,5.023255813953e-03,5.778770790031e+06,1.145075470331e+08,1.406124919563e+05
5.140000000000e+02,0.000000000000e+00,6.653119354797e+04,3.413997761446e-02,0.000000000000e+00,1.810092684803e-03,7.032558139535e-03,5.777948555191e+06,1.145837260901e+08,9.083494312424e+04
5.150000000000e+02,0.000000000000e+00,3.897105857565e+04,4.329063292510e-02,0.000000000000e+00,1.215499116829e-03,3.013953488372e-03,5.747798752517e+06,1.145621166492e+08,5.740871741143e+04
5.160000000000e+02,0.000000000000e+00,2.041798055165e+04,5.102703679394e-02,0.000000000000e+00,4.037101321569e-04,2.009302325581e-03,5.712882821028e+06,1.144899423544e+08,4.630668877712e+04
5.170000000000e+02,0.000000000000e+00,1.287862973978e+04,4.256281496771e-02,0.000000000000e+00,6.196485336584e-04,0.000000000000e+00,5.686348580122e+06,1.143920676370e+08,2.926635410151e+04
5.180000000000e+02,0.000000000000e+00,9.481348974179e+03,2.969225287943e-02,0.000000000000e+00,4.573128613524e-04,0.000000000000e+00,5.668086207570e+06,1.143233280536e+08,1.669025041432e+04
5.190000000000e+02,0.000000000000e+00,8.142751813488e+03,4.185556063689e-02,0.000000000000e+00,1.966997468105e-04,4.018604651163e-03,5.662909983861e+06,1.143098085985e+08,1.128100737703e+04
5.200000000000e+02,0.000000000000e+00,5.476451238099e+03,4.583069874640e-02,0.000000000000e+00,1.716153091265e-04,0.000000000000e+00,5.628298631956e+06,1.142041536848e+08,6.561586376055e+03
5.210000000000e+02,0.000000000000e+00,3.316057616058e+03,4.943099901270e-02,0.000000000000e+00,1.146373578860e-04,0.000000000000e+00,5.588009547467e+06,1.140928553844e+08,3.409059034189e+03
5.220000000000e+02,0.000000000000e+00,1.623151514504e+03,5.066766345443e-02,0.000000000000e+00,6.669353401480e-05,0.000000000000e+00,5.544387384368e+06,1.139805594825e+08,1.574986848782e+03
5.230000000000e+02,0.000000000000e+00,5.329685154364e+02,4.541691749679e-02,0.000000000000e+00,3.503491686001e-05,0.000000000000e+00,5.503275108164e+06,1.138814538572e+08,6.115266351319e+02
5.240000000000e+02,0.000000000000e+00,-1.245344969604e+03,6.178712595081e-02,0.000000000000e+00,1.311806534773e-05,0.000000000000e+00,5.446578848468e+06,1.137469516237e+08,2.507798380693e+02
5.250000000000e+02,0.000000000000e+00,-2.620030446011e+03,6.193435049013e-02,0.000000000000e+00,4.971789026997e-06,0.000000000000e+00,5.387214172075e+06,1.136142768220e+08,1.140556398268e+02
5.260000000000e+02,0.000000000000e+00,-3.400295582699e+03,5.410375875449e-02,0.000000000000e+00,2.261188869584e-06,0.000000000000e+00,5.332608983910e+06,1.135010141893e+08,5.187294591329e+01
5.270000000000e+02,0.000000000000e+00,-4.107718568370e+03,5.260163741960e-02,0.000000000000e+00,1.028397439265e-06,0.000000000000e+00,5.277893253776e+06,1.133921463646e+08,2.359201633350e+01
5.280000000000e+02,0.000000000000e+00,-4.385398784004e+03,4.432532538374e-02,0.000000000000e+00,4.959119658903e-07,0.000000000000e+00,5.229414036759e+06,1.133029298788e+08,9.954437271520e+00
5.290000000000e+02,0.000000000000e+00,-5.330265691143e+03,5.538641237570e-02,0.000000000000e+00,1.555469525176e-07,0.000000000000e+00,5.169875726515e+06,1.131888505220e+08,5.676896077285e+00
5.300000000000e+02,0.000000000000e+00,-5.337337817266e+03,4.028871529311e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.122911978643e+06,1.131103759478e+08,5.676896077285e+00
5.310000000000e+02,0.000000000000e+00,-5.047043092930e+03,3.059896655763e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.084806269290e+06,1.130539434415e+08,5.676896077285e+00
5.320000000000e+02,0.000000000000e+00,-4.542686500590e+03,2.193600661172e-02,0.000000000000e+00,9.918094954423e-08,0.000000000000e+00,5.055160296803e+06,1.130166793840e+08,2.949419964819e+00
5.330000000000e+02,0.000000000000e+00,-5.153645434377e+03,3.877343060634e-02,0.000000000000e+00,5.922134619748e-08,0.000000000000e+00,5.009775936392e+06,1.129403321254e+08,1.320832944388e+00
5.340000000000e+02,0.000000000000e+00,-5.884352809713e+03,4.512782721471e-02,0.000000000000e+00,2.652097904052e-08,0.000000000000e+00,4.957234518429e+06,1.128502567156e+08,5.915060207740e-01
5.350000000000e+02,0.000000000000e+00,-6.470765601185e+03,4.592081350882e-02,0.000000000000e+00,1.187683790440e-08,0.000000000000e+00,4.902623567112e+06,1.127594411370e+08,2.648929784030e-01
5.360000000000e+02,0.000000000000e+00,-6.630990414017e+03,3.963821355852e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.853126812464e+06,1.126839745613e+08,0.000000000000e+00
5.370000000000e+02,0.000000000000e+00,-7.299742270527e+03,4.797493309710e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.795146038842e+06,1.125892421125e+08,0.000000000000e+00
5.380000000000e+02,0.000000000000e+00,-7.726546057423e+03,4.623085333083e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.737814972051e+06,1.124995192805e+08,0.000000000000e+00
5.390000000000e+02,0.000000000000e+00,-7.744244722625e+03,3.907634651107e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.686814690609e+06,1.124271332508e+08,0.000000000000e+00
5.400000000000e+02,0.000000000000e+00,-8.336285433772e+03,4.759977092454e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.627001256914e+06,1.123350533300e+08,0.000000000000e+00
5.410000000000e+02,0.000000000000e+00,-8.390883813664e+03,4.011065018576e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.573828026837e+06,1.122613714718e+08,0.000000000000e+00
5.420000000000e+02,0.000000000000e+00,-8.615658173691e+03,4.141774858817e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.519038922490e+06,1.121849101445e+08,0.000000000000e+00
5.430000000000e+02,0.000000000000e+00,-7.967744389910e+03,2.539070844196e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.480182630077e+06,1.121460310780e+08,0.000000000000e+00
5.440000000000e+02,0.000000000000e+00,-6.851906863317e+03,3.710836166936e-02,0.000000000000e+00,0.000000000000e+00,6.027906976744e-03,4.467462822085e+06,1.122177269190e+08,0.000000000000e+00
5.450000000000e+02,0.000000000000e+00,-6.557052647471e+03,3.565840742609e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.425764080871e+06,1.121577705940e+08,0.000000000000e+00
5.460000000000e+02,0.000000000000e+00,-4.193649511786e+03,2.507823364445e-02,0.000000000000e+00,0.000000000000e+00,1.205581395349e-02,4.460853387396e+06,1.123854774155e+08,0.000000000000e+00
5.470000000000e+02,0.000000000000e+00,-3.196331700949e+02,2.518317119156e-02,0.000000000000e+00,0.000000000000e+00,1.205581395349e-02,4.504506009675e+06,1.126018244572e+08,0.000000000000e+00
5.480000000000e+02,0.000000000000e+00,2.102309835656e+03,4.988706306602e-02,0.000000000000e+00,0.000000000000e+00,1.406511627907e-02,4.546470757309e+06,1.128015874083e+08,0.000000000000e+00
5.490000000000e+02,0.000000000000e+00,-5.723499171159e+02,5.008701451029e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.505976183129e+06,1.126966288462e+08,0.000000000000e+00
5.500000000000e+02,0.000000000000e+00,-2.084337956636e+03,4.380242163863e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.467339005039e+06,1.126082568567e+08,0.000000000000e+00
5.510000000000e+02,0.000000000000e+00,-3.088945414963e+03,4.372335492247e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.426955472925e+06,1.125217538409e+08,0.000000000000e+00
5.520000000000e+02,0.000000000000e+00,-3.934979085294e+03,4.638342264478e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.382850465987e+06,1.124307864095e+08,0.000000000000e+00
5.530000000000e+02,0.000000000000e+00,-4.958931368907e+03,5.408700410220e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.330614017112e+06,1.123243900484e+08,0.000000000000e+00
5.540000000000e+02,0.000000000000e+00,-5.256908011447e+03,4.358969045843e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.285269175277e+06,1.122421472494e+08,0.000000000000e+00
5.550000000000e+02,0.000000000000e+00,-5.075835685698e+03,3.226694609275e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.248737063562e+06,1.121848704081e+08,0.000000000000e+00
5.560000000000e+02,0.000000000000e+00,-3.248624287619e+03,2.906997755610e-02,0.000000000000e+00,0.000000000000e+00,7.032558139535e-03,4.255261169029e+06,1.122890006908e+08,0.000000000000e+00
5.570000000000e+02,0.000000000000e+00,-1.600267950925e+03,2.463667081892e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,4.258090281849e+06,1.123540045078e+08,0.000000000000e+00
5.580000000000e+02,0.000000000000e+00,-8.064617706207e+02,3.423506140971e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,4.255586025611e+06,1.123958982425e+08,0.000000000000e+00
5.590000000000e+02,0.000000000000e+00,-7.168266744471e+02,4.387665913494e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,4.246443359633e+06,1.124163309257e+08,0.000000000000e+00
5.600000000000e+02,0.000000000000e+00,-1.428037874796e+03,3.063675903517e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.218875682844e+06,1.123552714036e+08,0.000000000000e+00
5.610000000000e+02,0.000000000000e+00,7.500087328494e+02,1.768274666060e-02,0.000000000000e+00,0.000000000000e+00,7.032558139535e-03,4.241050889482e+06,1.124743546250e+08,0.000000000000e+00
5.620000000000e+02,0.000000000000e+00,1.909869657212e+03,3.065254999816e-02,0.000000000000e+00,0.000000000000e+00,7.032558139535e-03,4.256511079470e+06,1.125615183106e+08,0.000000000000e+00
5.630000000000e+02,0.000000000000e+00,2.719262760472e+03,2.888317473290e-02,0.000000000000e+00,0.000000000000e+00,6.027906976744e-03,4.269063113605e+06,1.126281872005e+08,0.000000000000e+00
5.640000000000e+02,0.000000000000e+00,2.502950968962e+03,4.210526698528e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,4.266256732609e+06,1.126440549153e+08,0.000000000000e+00
5.650000000000e+02,0.000000000000e+00,2.563712729303e+02,5.505071975798e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.223287576540e+06,1.125244825228e+08,0.000000000000e+00
5.660000000000e+02,0.000000000000e+00,-8.380440680272e+02,4.478274145259e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.185273129010e+06,1.124301496615e+08,0.000000000000e+00
5.670000000000e+02,0.000000000000e+00,-1.888907637916e+03,4.840553359193e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.142628729692e+06,1.123295350263e+08,0.000000000000e+00
5.680000000000e+02,0.000000000000e+00,-2.883479583130e+03,5.141960815562e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.095665664190e+06,1.122239067335e+08,0.000000000000e+00
5.690000000000e+02,0.000000000000e+00,-3.128458269922e+03,3.929892334136e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.057000371596e+06,1.121461185908e+08,0.000000000000e+00
5.700000000000e+02,0.000000000000e+00,-3.026299774615e+03,2.982409534223e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.025593000582e+06,1.120893733578e+08,0.000000000000e+00
5.710000000000e+02,0.000000000000e+00,-8.834742165244e+02,2.524382012940e-02,0.000000000000e+00,0.000000000000e+00,8.037209302326e-03,4.043560169294e+06,1.122186805814e+08,0.000000000000e+00
5.720000000000e+02,0.000000000000e+00,2.376137338564e+03,4.270325732808e-02,0.000000000000e+00,0.000000000000e+00,1.406511627907e-02,4.088084398144e+06,1.124351508812e+08,0.000000000000e+00
5.730000000000e+02,0.000000000000e+00,1.451482276115e+03,3.315023792424e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.062969780331e+06,1.123617629363e+08,0.000000000000e+00
5.740000000000e+02,0.000000000000e+00,1.227252980889e+02,3.506331131707e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.034057311936e+06,1.122868796698e+08,0.000000000000e+00
5.750000000000e+02,0.000000000000e+00,-9.310218592622e+02,3.883481516626e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.000581585361e+06,1.122055213514e+08,0.000000000000e+00
5.760000000000e+02,0.000000000000e+00,-1.555384103689e+03,3.612853367377e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.967835464677e+06,1.121313854482e+08,0.000000000000e+00
5.770000000000e+02,0.000000000000e+00,-2.261094425704e+03,3.980661164936e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.930967380182e+06,1.120501975980e+08,0.000000000000e+00
5.780000000000e+02,0.000000000000e+00,-3.173630763010e+03,4.648610286295e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.887139075332e+06,1.119555505648e+08,0.000000000000e+00
5.790000000000e+02,0.000000000000e+00,-3.305549572051e+03,3.441920859150e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851974707591e+06,1.118885227157e+08,0.000000000000e+00
