# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: runoff generation [mol d^-1]
# Region: outlet
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evapotranspiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","runoff generation [mol d^-1]","evapotranspiration [m d^-1]","snow precipitation [m d^-1]","snow melt [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]"
4.470000000000e+02,6.930100702208e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.287277287950e+02,2.102565566627e+08,5.304558139535e+06
4.480000000000e+02,6.927204768457e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.286204246298e+02,2.102496295652e+08,5.304558139535e+06
4.490000000000e+02,6.924322952198e+03,0.000000000000e+00,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,4.285136256533e+02,2.102427053491e+08,5.580837209302e+06
4.500000000000e+02,6.921455058843e+03,0.000000000000e+00,7.032558139535e-03,0.000000000000e+00,0.000000000000e+00,4.284073249045e+02,2.102357840003e+08,5.967627906977e+06
4.510000000000e+02,6.918600895514e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.283015154803e+02,2.102288655053e+08,5.967627906977e+06
4.520000000000e+02,6.915760277128e+03,0.000000000000e+00,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,4.281961907606e+02,2.102219498503e+08,6.243906976744e+06
4.530000000000e+02,6.912933021326e+03,0.000000000000e+00,3.013953488372e-03,0.000000000000e+00,0.000000000000e+00,4.280913442212e+02,2.102150370222e+08,6.409674418605e+06
4.540000000000e+02,6.910118957172e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.279869697562e+02,2.102081270076e+08,6.409674418605e+06
4.550000000000e+02,6.907317898901e+03,0.000000000000e+00,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,4.278830607043e+02,2.102012197936e+08,6.685953488372e+06
4.560000000000e+02,6.904529678299e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.277796110503e+02,2.101943153674e+08,6.685953488372e+06
4.570000000000e+02,6.901754138952e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.276766152121e+02,2.101874137162e+08,6.685953488372e+06
4.580000000000e+02,1.129850758723e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.947624352694e+02,2.104522271938e+08,6.685953488372e+06
4.590000000000e+02,7.928786203337e+03,0.000000000000e+00,6.027906976744e-03,0.000000000000e+00,0.000000000000e+00,4.647233526289e+02,2.104444284733e+08,7.017488372093e+06
4.600000000000e+02,7.514572077693e+03,0.000000000000e+00,3.013953488372e-03,0.000000000000e+00,0.000000000000e+00,4.500290265946e+02,2.104369285829e+08,7.183255813953e+06
4.610000000000e+02,7.374006606992e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.449687979200e+02,2.104295596366e+08,7.183255813953e+06
4.620000000000e+02,7.294222313699e+03,0.000000000000e+00,9.041860465116e-03,0.000000000000e+00,0.000000000000e+00,4.420793721166e+02,2.104222683037e+08,7.680558139535e+06
4.630000000000e+02,7.240897179373e+03,0.000000000000e+00,9.041860465116e-03,0.000000000000e+00,0.000000000000e+00,4.401410850792e+02,2.104150293622e+08,8.177860465116e+06
4.640000000000e+02,7.201911020446e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.387203621538e+02,2.104078288757e+08,8.177860465116e+06
4.650000000000e+02,7.171455037320e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.376083399948e+02,2.104006585336e+08,8.177860465116e+06
4.660000000000e+02,3.314926989636e+03,3.371356763334e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.756189023601e+02,2.102120809718e+08,8.177860465116e+06
4.670000000000e+02,2.651804073953e+03,2.933115015449e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.411094087828e+02,2.100481423410e+08,8.177860465116e+06
4.680000000000e+02,2.199445625771e+03,2.707489763048e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.046815677459e+02,2.098970673785e+08,8.177860465116e+06
4.690000000000e+02,2.266085394615e+03,2.143760462046e-03,0.000000000000e+00,4.281250000000e-04,0.000000000000e+00,2.927141535392e+02,2.098003532826e+08,8.201407340116e+06
4.700000000000e+02,4.255706881451e+03,2.511052916054e-03,0.000000000000e+00,2.740000000000e-03,0.000000000000e+00,3.186346217063e+02,2.098086636920e+08,8.352107340116e+06
4.710000000000e+02,2.116147247389e+03,2.887659394711e-03,0.000000000000e+00,6.789794921875e-04,0.000000000000e+00,1.602808733134e+02,2.096852284430e+08,8.389451212187e+06
4.720000000000e+02,1.963767961468e+03,2.702518366587e-03,0.000000000000e+00,1.712500000000e-03,0.000000000000e+00,2.400242910918e+02,2.096287339230e+08,8.483638712187e+06
4.730000000000e+02,4.048701241105e+03,3.610793379662e-03,0.000000000000e+00,4.623750000000e-03,0.000000000000e+00,3.408606705866e+02,2.096802970303e+08,8.737944962187e+06
4.740000000000e+02,1.978647098373e+03,3.581082599125e-03,0.000000000000e+00,1.412812500000e-03,0.000000000000e+00,1.134671708745e+02,2.095592909202e+08,8.815649649687e+06
4.750000000000e+02,5.059885604432e+02,1.762911388438e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.721480306236e+01,2.094618411253e+08,8.815649649687e+06
4.760000000000e+02,4.140476520204e+02,1.324775508827e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.101707041686e+01,2.093886006479e+08,8.815649649687e+06
4.770000000000e+02,7.039760769848e+01,9.734902527267e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.093350493581e+08,8.815649649687e+06
4.780000000000e+02,0.000000000000e+00,1.039220946445e-03,0.000000000000e+00,2.363049316406e-04,0.000000000000e+00,0.000000000000e+00,2.092908890474e+08,8.828646420927e+06
4.790000000000e+02,6.216741077006e+02,3.534357415442e-03,0.000000000000e+00,3.553437500000e-03,0.000000000000e+00,1.793294435526e+02,2.092911374439e+08,9.024085483427e+06
4.800000000000e+02,2.335272002354e+03,4.545220984547e-03,0.000000000000e+00,5.223125000000e-03,0.000000000000e+00,2.432012147043e+02,2.093260230543e+08,9.311357358427e+06
4.810000000000e+02,4.061978980787e+03,4.860389126938e-03,0.000000000000e+00,6.892812500000e-03,0.000000000000e+00,3.420327692875e+02,2.094336454656e+08,9.690462045927e+06
4.820000000000e+02,5.260113977476e+03,5.098287825076e-03,0.000000000000e+00,7.535000000000e-03,0.000000000000e+00,3.704398802488e+02,2.095623764416e+08,1.010488704593e+07
4.830000000000e+02,4.333666588583e+03,5.235606326520e-03,0.000000000000e+00,5.993750000000e-03,0.000000000000e+00,3.036109111710e+02,2.095998072643e+08,1.043454329593e+07
4.840000000000e+02,5.391862769825e+03,5.530663107833e-03,0.000000000000e+00,7.535000000000e-03,0.000000000000e+00,3.688868622554e+02,2.097045885216e+08,1.084896829593e+07
4.850000000000e+02,8.516990781566e+03,6.050841152433e-03,0.000000000000e+00,1.096000000000e-02,0.000000000000e+00,4.850696512397e+02,2.099659592535e+08,1.145176829593e+07
4.860000000000e+02,1.194184212818e+04,6.084126546647e-03,0.000000000000e+00,1.370000000000e-02,0.000000000000e+00,5.938431266574e+02,2.103727816651e+08,1.220526829593e+07
4.870000000000e+02,1.378462108984e+04,4.835970883531e-03,0.000000000000e+00,1.318625000000e-02,0.000000000000e+00,6.636701820346e+02,2.108181928653e+08,1.293051204593e+07
4.880000000000e+02,2.282942972822e+04,3.378488285420e-03,0.000000000000e+00,0.000000000000e+00,1.908837209302e-02,8.749854700380e+02,2.116591955712e+08,1.293051204593e+07
4.890000000000e+02,2.095161271949e+04,4.531479781739e-03,0.000000000000e+00,0.000000000000e+00,1.607441860465e-02,8.312199469289e+02,2.122731493725e+08,1.293051204593e+07
4.900000000000e+02,9.221409123682e+03,3.577850422115e-03,0.000000000000e+00,2.397500000000e-03,0.000000000000e+00,5.166097949573e+02,2.121993233001e+08,1.306237454593e+07
4.910000000000e+02,1.312828631227e+04,3.510280163493e-03,0.000000000000e+00,0.000000000000e+00,8.037209302326e-03,6.284764593625e+02,2.124350642423e+08,1.306237454593e+07
4.920000000000e+02,6.020534183839e+03,3.318890964951e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.940793974978e+02,2.122467391019e+08,1.306237454593e+07
4.930000000000e+02,5.281500800999e+03,2.805250026583e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.643449934294e+02,2.120871985841e+08,1.306237454593e+07
4.940000000000e+02,3.745091206661e+03,3.722886517073e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.965260687475e+02,2.118787627917e+08,1.306237454593e+07
4.950000000000e+02,2.148938581031e+03,4.611451923211e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.125578874158e+02,2.116230679652e+08,1.306237454593e+07
4.960000000000e+02,4.081278781061e+03,1.931238510918e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.122006685847e+02,2.115126689369e+08,1.306237454593e+07
4.970000000000e+02,8.372549554165e+03,2.335343474712e-03,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,4.801271685993e+02,2.116519636393e+08,1.306237454593e+07
4.980000000000e+02,3.660711175918e+03,3.439820273163e-03,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,2.570638255262e+02,2.114593358297e+08,1.333865361569e+07
4.990000000000e+02,4.760304312525e+03,4.771703287428e-03,0.000000000000e+00,4.110000000000e-03,0.000000000000e+00,3.942155991401e+02,2.114180448767e+08,1.356470361569e+07
5.000000000000e+02,4.234999017329e+03,3.011056339099e-03,0.000000000000e+00,1.027500000000e-03,0.000000000000e+00,3.021873066541e+02,2.113048062505e+08,1.362121611569e+07
5.010000000000e+02,8.392420476702e+03,1.900490704837e-03,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.001970676343e+02,2.114679679038e+08,1.362121611569e+07
5.020000000000e+02,1.051599587736e+04,2.687640350691e-03,0.000000000000e+00,0.000000000000e+00,7.032558139535e-03,5.498279722700e+02,2.116963726825e+08,1.362121611569e+07
5.030000000000e+02,5.988726131955e+03,4.157945851148e-03,0.000000000000e+00,2.911250000000e-03,0.000000000000e+00,3.999796257140e+02,2.116219655365e+08,1.378133486569e+07
5.040000000000e+02,9.444134620913e+03,4.951580663214e-03,0.000000000000e+00,8.220000000000e-03,0.000000000000e+00,5.160262314009e+02,2.117921684200e+08,1.423343486569e+07
5.050000000000e+02,4.344623948617e+03,3.028942447154e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.241194235678e+02,2.116214238684e+08,1.423343486569e+07
5.060000000000e+02,9.441191998093e+03,1.715582775430e-03,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.159299686211e+02,2.117937128830e+08,1.423343486569e+07
5.070000000000e+02,7.198203960403e+03,3.509912060817e-03,0.000000000000e+00,6.850000000000e-04,3.013953488372e-03,4.385851096088e+02,2.117969893030e+08,1.427110986569e+07
5.080000000000e+02,5.722201003220e+03,5.113761605556e-03,0.000000000000e+00,4.110000000000e-03,0.000000000000e+00,3.822633888942e+02,2.117361166065e+08,1.449715986569e+07
5.090000000000e+02,7.580576493460e+03,4.812859422477e-03,0.000000000000e+00,6.165000000000e-03,0.000000000000e+00,4.523919743884e+02,2.118028336529e+08,1.483623486569e+07
5.100000000000e+02,1.092044762177e+04,3.729418321444e-03,0.000000000000e+00,8.220000000000e-03,0.000000000000e+00,5.628997628174e+02,2.120387845075e+08,1.528833486569e+07
5.110000000000e+02,1.939087267145e+04,4.088398295146e-03,0.000000000000e+00,1.233000000000e-02,4.018604651163e-03,7.936227007581e+02,2.126934742650e+08,1.596648486569e+07
5.120000000000e+02,2.348325231473e+04,4.383400243213e-03,0.000000000000e+00,1.438500000000e-02,4.018604651163e-03,8.898790047077e+02,2.134410060095e+08,1.675765986569e+07
5.130000000000e+02,2.490134321253e+04,4.546422425811e-03,0.000000000000e+00,1.301500000000e-02,5.023255813953e-03,9.216169824329e+02,2.141581231163e+08,1.747348486569e+07
5.140000000000e+02,2.679815543546e+04,4.162108259529e-03,0.000000000000e+00,1.096000000000e-02,7.032558139535e-03,9.629476115639e+02,2.148919583382e+08,1.807628486569e+07
5.150000000000e+02,2.262737672287e+04,5.721017617024e-03,0.000000000000e+00,1.164500000000e-02,3.013953488372e-03,8.703480913374e+02,2.153610096756e+08,1.871675986569e+07
5.160000000000e+02,1.437424661601e+04,5.670608842290e-03,0.000000000000e+00,4.795000000000e-03,2.009302325581e-03,6.635134952951e+02,2.154091954091e+08,1.898048486569e+07
5.170000000000e+02,1.713296648564e+04,6.702147330221e-03,0.000000000000e+00,1.164500000000e-02,0.000000000000e+00,7.369889375318e+02,2.156638458641e+08,1.962095986569e+07
5.180000000000e+02,2.332367287891e+04,4.715756425420e-03,0.000000000000e+00,1.507000000000e-02,0.000000000000e+00,8.862595580801e+02,2.162098559767e+08,2.044980986569e+07
5.190000000000e+02,2.291222106694e+04,4.854056357112e-03,0.000000000000e+00,9.590000000000e-03,4.018604651163e-03,8.768808408621e+02,2.166684532916e+08,2.097725986569e+07
5.200000000000e+02,2.176145942414e+04,7.042229177653e-03,0.000000000000e+00,1.438500000000e-02,0.000000000000e+00,8.502814712695e+02,2.170505708280e+08,2.176843486569e+07
5.210000000000e+02,2.595113959021e+04,7.606253192659e-03,0.000000000000e+00,1.849500000000e-02,0.000000000000e+00,9.446430120864e+02,2.176234062430e+08,2.278565986569e+07
5.220000000000e+02,3.236331251041e+04,8.131328321967e-03,0.000000000000e+00,2.329000000000e-02,0.000000000000e+00,1.201171617699e+03,2.184245133461e+08,2.406660986569e+07
5.230000000000e+02,4.716090179363e+04,8.468684679801e-03,0.000000000000e+00,3.151000000000e-02,0.000000000000e+00,1.874917669294e+03,2.196439510446e+08,2.579965986569e+07
5.240000000000e+02,4.675469005330e+04,8.599345419758e-03,0.000000000000e+00,2.877000000000e-02,0.000000000000e+00,1.874743841134e+03,2.207065825333e+08,2.738200986569e+07
5.250000000000e+02,4.137762816052e+04,8.433902867313e-03,0.000000000000e+00,2.397500000000e-02,0.000000000000e+00,1.680566663554e+03,2.215201593978e+08,2.870063486569e+07
5.260000000000e+02,4.232228855791e+04,8.368436083769e-03,0.000000000000e+00,2.397500000000e-02,0.000000000000e+00,1.722170132187e+03,2.223361565241e+08,3.001925986569e+07
5.270000000000e+02,4.363060957931e+04,8.303475233059e-03,0.000000000000e+00,2.397500000000e-02,0.000000000000e+00,1.776680370948e+03,2.231544093354e+08,3.133788486569e+07
5.280000000000e+02,5.145914945342e+04,7.895367514641e-03,0.000000000000e+00,2.740000000000e-02,0.000000000000e+00,2.058101852721e+03,2.241754235449e+08,3.284488486569e+07
5.290000000000e+02,3.431088489401e+04,6.963785252439e-03,0.000000000000e+00,1.507000000000e-02,0.000000000000e+00,1.396252581406e+03,2.245876163307e+08,3.367373486569e+07
5.300000000000e+02,1.660179492053e+04,4.493274655231e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.232361834069e+02,2.243245574462e+08,3.367373486569e+07
5.310000000000e+02,1.321690266322e+04,5.126256554705e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.310114905019e+02,2.240294886559e+08,3.367373486569e+07
5.320000000000e+02,3.033910622315e+04,7.367846334324e-03,0.000000000000e+00,1.849500000000e-02,0.000000000000e+00,1.105108966625e+03,2.246106689038e+08,3.469095986569e+07
5.330000000000e+02,4.306083700687e+04,7.859499493651e-03,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,1.745654072555e+03,2.254909950495e+08,3.604725986569e+07
5.340000000000e+02,4.667213071513e+04,7.841519579459e-03,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,1.891751163185e+03,2.263691932499e+08,3.740355986569e+07
5.350000000000e+02,4.842256113861e+04,8.087814159083e-03,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,1.960337324202e+03,2.272321723131e+08,3.875985986569e+07
5.360000000000e+02,5.883759331851e+04,8.157478665685e-03,0.000000000000e+00,2.945500000000e-02,0.000000000000e+00,2.456729472300e+03,2.283442020010e+08,4.037988486569e+07
5.370000000000e+02,5.675420804563e+04,8.132223093388e-03,0.000000000000e+00,2.671500000000e-02,0.000000000000e+00,2.377733550138e+03,2.293095795188e+08,4.184920986569e+07
5.380000000000e+02,5.545512065596e+04,8.196614815288e-03,0.000000000000e+00,2.534500000000e-02,0.000000000000e+00,2.327385270470e+03,2.301973359323e+08,4.324318486569e+07
5.390000000000e+02,6.680141501205e+04,8.332414778806e-03,0.000000000000e+00,3.014000000000e-02,0.000000000000e+00,2.983804272966e+03,2.313292952859e+08,4.490088486569e+07
5.400000000000e+02,6.016666031469e+04,7.962248833455e-03,0.000000000000e+00,2.534500000000e-02,0.000000000000e+00,2.675215446976e+03,2.322254885292e+08,4.629485986569e+07
5.410000000000e+02,6.529226049725e+04,8.053225996472e-03,0.000000000000e+00,2.740000000000e-02,0.000000000000e+00,2.952562075466e+03,2.332239914924e+08,4.780185986569e+07
5.420000000000e+02,6.499318201590e+04,7.670160089391e-03,0.000000000000e+00,2.603000000000e-02,0.000000000000e+00,2.955281279272e+03,2.341687867916e+08,4.923350986569e+07
5.430000000000e+02,7.616310650824e+04,5.518230780531e-03,0.000000000000e+00,2.808500000000e-02,0.000000000000e+00,3.473798505609e+03,2.353332774653e+08,5.077818486569e+07
5.440000000000e+02,8.084821689296e+04,6.113734259749e-03,0.000000000000e+00,2.329000000000e-02,6.027906976744e-03,3.877439772927e+03,2.365282551066e+08,5.205913486569e+07
5.450000000000e+02,6.033655765856e+04,4.864193588684e-03,0.000000000000e+00,1.849500000000e-02,0.000000000000e+00,2.776744257005e+03,2.372187135978e+08,5.307635986569e+07
5.460000000000e+02,1.191417022032e+05,5.137347142582e-03,0.000000000000e+00,2.945500000000e-02,1.205581395349e-02,6.158501727839e+03,2.390967308127e+08,5.469638486569e+07
5.470000000000e+02,1.206189780793e+05,3.053133699586e-03,0.000000000000e+00,2.397500000000e-02,1.205581395349e-02,6.504162060262e+03,2.407895385883e+08,5.601500986569e+07
5.480000000000e+02,1.232785729478e+05,7.106247228116e-03,0.000000000000e+00,2.534500000000e-02,1.406511627907e-02,6.811231479744e+03,2.424426657441e+08,5.740898486569e+07
5.490000000000e+02,7.909568971475e+04,6.688032234130e-03,0.000000000000e+00,2.329000000000e-02,0.000000000000e+00,4.093756137311e+03,2.432793957568e+08,5.868993486569e+07
5.500000000000e+02,8.352318194477e+04,6.952811776724e-03,0.000000000000e+00,2.603000000000e-02,0.000000000000e+00,4.363312361758e+03,2.442448483710e+08,6.012158486569e+07
5.510000000000e+02,1.004725384118e+05,7.931907475390e-03,0.000000000000e+00,3.219500000000e-02,0.000000000000e+00,5.570625988809e+03,2.454776386072e+08,6.189230986569e+07
5.520000000000e+02,1.153977786666e+05,7.953556212521e-03,0.000000000000e+00,3.562000000000e-02,0.000000000000e+00,6.592048325979e+03,2.468828740131e+08,6.385140986569e+07
5.530000000000e+02,1.034597898356e+05,7.316134214831e-03,0.000000000000e+00,3.014000000000e-02,0.000000000000e+00,5.934995800840e+03,2.480353838941e+08,6.550910986569e+07
5.540000000000e+02,9.079722649018e+04,5.983327067588e-03,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,5.114975855165e+03,2.489726237008e+08,6.686540986569e+07
5.550000000000e+02,8.716933951104e+04,5.022544399893e-03,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,4.866451419840e+03,2.498527379437e+08,6.810868486569e+07
5.560000000000e+02,1.153500399673e+05,4.451642890671e-03,0.000000000000e+00,2.329000000000e-02,7.032558139535e-03,6.890331804415e+03,2.511582643621e+08,6.938963486569e+07
5.570000000000e+02,1.359910420069e+05,5.158389756426e-03,0.000000000000e+00,3.014000000000e-02,5.023255813953e-03,8.500557821712e+03,2.526709307476e+08,7.104733486569e+07
5.580000000000e+02,1.394575558918e+05,4.995585269378e-03,0.000000000000e+00,2.945500000000e-02,5.023255813953e-03,8.855186623393e+03,2.541526654434e+08,7.266735986569e+07
5.590000000000e+02,1.164952003875e+05,5.067747394674e-03,0.000000000000e+00,2.260500000000e-02,5.023255813953e-03,7.416226357591e+03,2.552784371664e+08,7.391063486569e+07
5.600000000000e+02,9.901612016846e+04,4.664569498859e-03,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,6.079944188648e+03,2.561674810057e+08,7.515390986569e+07
5.610000000000e+02,1.562573033733e+05,4.451977668723e-03,0.000000000000e+00,3.014000000000e-02,7.032558139535e-03,1.055105735305e+04,2.578063845150e+08,7.681160986569e+07
5.620000000000e+02,1.492708800742e+05,3.573719603307e-03,0.000000000000e+00,2.534500000000e-02,7.032558139535e-03,1.024886412073e+04,2.592416269490e+08,7.820558486569e+07
5.630000000000e+02,1.355122836123e+05,3.714022591954e-03,0.000000000000e+00,2.260500000000e-02,6.027906976744e-03,9.379392230167e+03,2.604775227774e+08,7.944885986569e+07
5.640000000000e+02,1.341079874643e+05,6.620649819017e-03,0.000000000000e+00,2.603000000000e-02,5.023255813953e-03,9.389079172130e+03,2.616871984291e+08,8.088050986569e+07
5.650000000000e+02,9.865125106363e+04,7.176149269181e-03,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,6.477700085160e+03,2.624400453473e+08,8.212378486569e+07
5.660000000000e+02,1.130100618236e+05,7.576694659444e-03,0.000000000000e+00,2.740000000000e-02,0.000000000000e+00,7.706937132499e+03,2.634160878421e+08,8.363078486569e+07
5.670000000000e+02,1.257797950132e+05,7.876038411692e-03,0.000000000000e+00,3.014000000000e-02,0.000000000000e+00,8.896863429677e+03,2.645136359872e+08,8.528848486569e+07
5.680000000000e+02,1.122078716574e+05,6.951198136609e-03,0.000000000000e+00,2.534500000000e-02,0.000000000000e+00,7.811030140767e+03,2.654141730514e+08,8.668245986569e+07
5.690000000000e+02,1.264038273405e+05,6.978448239263e-03,0.000000000000e+00,2.877000000000e-02,0.000000000000e+00,9.084608898171e+03,2.664850309922e+08,8.826480986569e+07
5.700000000000e+02,1.385161621749e+05,4.973462350960e-03,0.000000000000e+00,2.877000000000e-02,0.000000000000e+00,1.021498270629e+04,2.676541940269e+08,8.984715986569e+07
5.710000000000e+02,1.705675549856e+05,2.917694591486e-03,0.000000000000e+00,2.466000000000e-02,8.037209302326e-03,1.301836531332e+04,2.691186963984e+08,9.120345986569e+07
5.720000000000e+02,1.407092651308e+05,4.782567075984e-03,0.000000000000e+00,1.301500000000e-02,1.406511627907e-02,1.079357136964e+04,2.702065771334e+08,9.191928486569e+07
5.730000000000e+02,9.877727345213e+04,5.901513746548e-03,0.000000000000e+00,1.918000000000e-02,0.000000000000e+00,6.977054322902e+03,2.708419331210e+08,9.297418486569e+07
5.740000000000e+02,1.097681769449e+05,5.851049810959e-03,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,8.029838710707e+03,2.716525794201e+08,9.421745986569e+07
5.750000000000e+02,1.186653292021e+05,6.257155779255e-03,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,8.817789188760e+03,2.725452825740e+08,9.557375986569e+07
5.760000000000e+02,1.389510363650e+05,6.467867095823e-03,0.000000000000e+00,2.877000000000e-02,0.000000000000e+00,1.086849847948e+04,2.736308981380e+08,9.715610986569e+07
5.770000000000e+02,1.489876358693e+05,6.574613048788e-03,0.000000000000e+00,3.014000000000e-02,0.000000000000e+00,1.181918908814e+04,2.747770560954e+08,9.881380986569e+07
5.780000000000e+02,1.264981176785e+05,6.331086120615e-03,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,9.978513906589e+03,2.756604889163e+08,1.001701098657e+08
5.790000000000e+02,1.495742346540e+05,6.873593245702e-03,0.000000000000e+00,3.014000000000e-02,0.000000000000e+00,1.224442974658e+04,2.767883011373e+08,1.018278098657e+08
5.800000000000e+02,1.613266119251e+05,6.833928147945e-03,0.000000000000e+00,3.151000000000e-02,0.000000000000e+00,1.348810247265e+04,2.779829147700e+08,1.035608598657e+08
5.810000000000e+02,1.422351712451e+05,7.014545772285e-03,0.000000000000e+00,2.740000000000e-02,0.000000000000e+00,1.186477608289e+04,2.789635029077e+08,1.050678598657e+08
5.820000000000e+02,1.528186999625e+05,6.951182542004e-03,0.000000000000e+00,2.945500000000e-02,0.000000000000e+00,1.298753413201e+04,2.800472714099e+08,1.066878848657e+08
5.830000000000e+02,1.357505180733e+05,6.612521760241e-03,0.000000000000e+00,2.534500000000e-02,0.000000000000e+00,1.146177660759e+04,2.809433329525e+08,1.080818598657e+08
5.840000000000e+02,1.245099569530e+05,5.922722113716e-03,0.000000000000e+00,2.260500000000e-02,0.000000000000e+00,1.034447239300e+04,2.817374655836e+08,1.093251348657e+08
5.850000000000e+02,1.283253602084e+05,5.754789359153e-03,0.000000000000e+00,2.329000000000e-02,0.000000000000e+00,1.083776045927e+04,2.825730835204e+08,1.106060848657e+08
5.860000000000e+02,1.444238807533e+05,4.348637786711e-03,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,1.251774362383e+04,2.835441045792e+08,1.119623848657e+08
5.870000000000e+02,1.424122428672e+05,3.451162021454e-03,0.000000000000e+00,1.575500000000e-02,7.032558139535e-03,1.241423956511e+04,2.844652976269e+08,1.128289098657e+08
5.880000000000e+02,1.735598759395e+05,1.893330811990e-03,0.000000000000e+00,2.055000000000e-02,6.027906976744e-03,1.567405230719e+04,2.856461296265e+08,1.139591598657e+08
5.890000000000e+02,1.707694381566e+05,4.995323641987e-03,0.000000000000e+00,2.329000000000e-02,5.023255813953e-03,1.559057736546e+04,2.867579299327e+08,1.152401098657e+08
5.900000000000e+02,1.122105523305e+05,2.709486638266e-03,0.000000000000e+00,1.507000000000e-02,0.000000000000e+00,9.541510734222e+03,2.873315966826e+08,1.160689598657e+08
5.910000000000e+02,1.599791167126e+05,3.330756080625e-03,0.000000000000e+00,2.055000000000e-02,5.023255813953e-03,1.474193008603e+04,2.883897546318e+08,1.171992098657e+08
5.920000000000e+02,1.392470814308e+05,3.421366793577e-03,0.000000000000e+00,1.575500000000e-02,5.023255813953e-03,1.268493567626e+04,2.892071934409e+08,1.180657348657e+08
