# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: runoff generation [mol d^-1]
# Region: outlet
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evapotranspiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","runoff generation [mol d^-1]","evapotranspiration [m d^-1]","snow precipitation [m d^-1]","snow melt [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]"
4.660000000000e+02,3.389827183325e+03,2.460689852224e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.793342508915e+02,2.103838931869e+08,8.177860465116e+06
4.670000000000e+02,2.806814847122e+03,2.325564173066e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.494605660142e+02,2.103683256446e+08,8.177860465116e+06
4.680000000000e+02,2.275449696113e+03,2.407428432156e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.199729426607e+02,2.103528388262e+08,8.177860465116e+06
4.690000000000e+02,3.433350664422e+03,2.092957601533e-04,0.000000000000e+00,1.370000000000e-03,0.000000000000e+00,3.338666059724e+02,2.104131303137e+08,8.102510465116e+06
4.700000000000e+02,4.769650994745e+03,2.152038238020e-04,0.000000000000e+00,2.740000000000e-03,0.000000000000e+00,3.405612320838e+02,2.105472177584e+08,7.951810465116e+06
4.710000000000e+02,1.720716773109e+03,2.711340457420e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.860450723025e+02,2.105307392013e+08,7.951810465116e+06
4.720000000000e+02,3.402173816339e+03,2.997989172845e-04,0.000000000000e+00,2.740000000000e-03,0.000000000000e+00,2.799435158357e+02,2.106614541935e+08,7.801110465116e+06
4.730000000000e+02,5.607903931150e+03,8.576068175677e-04,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,3.776711222865e+02,2.109099801125e+08,7.499710465116e+06
4.740000000000e+02,1.393116672321e+03,2.881360528548e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.639179549021e+02,2.108929532657e+08,7.499710465116e+06
4.750000000000e+02,1.550796174886e+03,2.213184302898e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.748020224874e+02,2.108792190720e+08,7.499710465116e+06
4.760000000000e+02,1.204082594007e+03,2.352723344121e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.501943309478e+02,2.108650996185e+08,7.499710465116e+06
4.770000000000e+02,9.506346320141e+02,2.377451178869e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.303482428591e+02,2.108510928480e+08,7.499710465116e+06
4.780000000000e+02,1.353761551619e+03,3.110592419027e-04,0.000000000000e+00,2.055000000000e-03,0.000000000000e+00,1.611256104127e+02,2.109456250492e+08,7.386685465116e+06
4.790000000000e+02,3.350677826920e+03,9.294575420488e-04,0.000000000000e+00,4.795000000000e-03,0.000000000000e+00,2.773964444337e+02,2.111547629332e+08,7.122960465116e+06
4.800000000000e+02,4.376064992960e+03,1.189446813561e-03,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,3.255227695841e+02,2.113863191449e+08,6.821560465116e+06
4.810000000000e+02,6.611000689446e+03,1.528002417882e-03,0.000000000000e+00,7.535000000000e-03,0.000000000000e+00,4.167930894749e+02,2.117100018274e+08,6.407135465116e+06
4.820000000000e+02,7.293355118965e+03,1.653483610572e-03,0.000000000000e+00,7.535000000000e-03,0.000000000000e+00,4.420478966024e+02,2.120261666176e+08,5.992710465116e+06
4.830000000000e+02,5.678139495839e+03,1.640993032690e-03,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,3.804974772032e+02,2.122316958232e+08,5.691310465116e+06
4.840000000000e+02,7.345293911752e+03,1.854179345133e-03,0.000000000000e+00,7.535000000000e-03,0.000000000000e+00,4.439304095687e+02,2.125367322102e+08,5.276885465116e+06
4.850000000000e+02,1.067323045468e+04,2.281404885242e-03,0.000000000000e+00,1.096000000000e-02,0.000000000000e+00,5.552373387518e+02,2.130032704764e+08,4.674085465116e+06
4.860000000000e+02,1.430800693326e+04,2.573820197334e-03,0.000000000000e+00,1.370000000000e-02,0.000000000000e+00,6.616824448927e+02,2.136007959009e+08,3.920585465116e+06
4.870000000000e+02,1.688075387656e+04,1.890521570952e-03,0.000000000000e+00,1.301500000000e-02,0.000000000000e+00,7.304806046014e+02,2.141956927057e+08,3.204760465116e+06
4.880000000000e+02,2.573969252932e+04,1.591839971200e-03,0.000000000000e+00,0.000000000000e+00,1.908837209302e-02,9.400359472078e+02,2.151320528026e+08,3.204760465116e+06
4.890000000000e+02,2.384756590531e+04,2.158298385696e-03,0.000000000000e+00,0.000000000000e+00,1.607441860465e-02,8.981049725330e+02,2.158736338365e+08,3.204760465116e+06
4.900000000000e+02,1.288650442606e+04,1.344876746290e-03,0.000000000000e+00,3.425000000000e-03,0.000000000000e+00,6.215245147597e+02,2.159754306881e+08,3.016385465116e+06
4.910000000000e+02,1.611056439722e+04,1.451819910356e-03,0.000000000000e+00,0.000000000000e+00,8.037209302326e-03,7.103585770350e+02,2.163214277047e+08,3.016385465116e+06
4.920000000000e+02,8.568684923021e+03,1.155428201392e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.868303070969e+02,2.162495339971e+08,3.016385465116e+06
4.930000000000e+02,7.802741840731e+03,8.553634748110e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.602853166562e+02,2.161947126620e+08,3.016385465116e+06
4.940000000000e+02,6.223711543275e+03,1.008070746256e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.019921499591e+02,2.161331033513e+08,3.016385465116e+06
4.950000000000e+02,4.615464061481e+03,1.122125724355e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.360783716832e+02,2.160668369124e+08,3.016385465116e+06
4.960000000000e+02,6.668367988395e+03,4.310754008036e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.189554793368e+02,2.160363765244e+08,3.016385465116e+06
4.970000000000e+02,1.112313096314e+04,6.376478476856e-04,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.691298717288e+02,2.162663116439e+08,3.016385465116e+06
4.980000000000e+02,5.563986718046e+03,8.931406995290e-04,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,3.758966138786e+02,2.162118181519e+08,3.292664534884e+06
4.990000000000e+02,9.185281277603e+03,1.497137911239e-03,0.000000000000e+00,6.165000000000e-03,0.000000000000e+00,5.075114949130e+02,2.164592336724e+08,2.953589534884e+06
5.000000000000e+02,6.700507258597e+03,5.831686217398e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.201636598067e+02,2.164205462373e+08,2.953589534884e+06
5.010000000000e+02,1.172467911861e+04,5.103669797329e-04,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.873563215457e+02,2.166568632452e+08,2.953589534884e+06
5.020000000000e+02,1.328723956701e+04,1.010302023607e-03,0.000000000000e+00,0.000000000000e+00,7.032558139535e-03,6.330187294503e+02,2.169747544510e+08,2.953589534884e+06
5.030000000000e+02,9.427814217515e+03,1.481228806333e-03,0.000000000000e+00,4.110000000000e-03,0.000000000000e+00,5.154921854395e+02,2.171100262633e+08,2.727539534884e+06
5.040000000000e+02,1.263136269435e+04,1.789245902546e-03,0.000000000000e+00,8.220000000000e-03,0.000000000000e+00,6.141311573944e+02,2.174509876525e+08,2.275439534884e+06
5.050000000000e+02,7.238310806610e+03,9.166108601432e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.400469286409e+02,2.173935098289e+08,2.275439534884e+06
5.060000000000e+02,1.260315549446e+04,5.631608778202e-04,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,6.133101043448e+02,2.176260386295e+08,2.275439534884e+06
5.070000000000e+02,1.024284392249e+04,1.135949841441e-03,0.000000000000e+00,6.850000000000e-04,3.013953488372e-03,5.417248253223e+02,2.177568325588e+08,2.237764534884e+06
5.080000000000e+02,8.758091762850e+03,1.651616121546e-03,0.000000000000e+00,4.110000000000e-03,0.000000000000e+00,4.932451167996e+02,2.178833340340e+08,2.011714534884e+06
5.090000000000e+02,1.077889059981e+04,1.654395031921e-03,0.000000000000e+00,6.165000000000e-03,0.000000000000e+00,5.585209002003e+02,2.181205731458e+08,1.672639534884e+06
5.100000000000e+02,1.432636064701e+04,1.395979672055e-03,0.000000000000e+00,8.220000000000e-03,0.000000000000e+00,6.621901348162e+02,2.184814665266e+08,1.220539534884e+06
5.110000000000e+02,1.923575432256e+04,1.707335019092e-03,0.000000000000e+00,8.463432480452e-03,4.018604651163e-03,7.898203176637e+02,2.190547117585e+08,7.550507484589e+05
5.120000000000e+02,1.754228600399e+04,1.843116951484e-03,0.000000000000e+00,5.743204630233e-03,4.018604651163e-03,7.474696557224e+02,2.194727401239e+08,4.391744937960e+05
5.130000000000e+02,1.611820970681e+04,1.884718102447e-03,0.000000000000e+00,3.147801157466e-03,5.023255813953e-03,7.105602030447e+02,2.198024079178e+08,2.660454301354e+05
5.140000000000e+02,1.725489477329e+04,1.738560622404e-03,0.000000000000e+00,1.712390130540e-03,7.032558139535e-03,7.401214108346e+02,2.201704747805e+08,1.718639729557e+05
5.150000000000e+02,1.126463233456e+04,2.210904664187e-03,0.000000000000e+00,1.149890670690e-03,3.013953488372e-03,5.734522752910e+02,2.202667882931e+08,1.086199860678e+05
5.160000000000e+02,8.675187194110e+03,2.014177011152e-03,0.000000000000e+00,3.819192529248e-04,2.009302325581e-03,4.904442568542e+02,2.202789335577e+08,8.761442715689e+04
5.170000000000e+02,5.161727172904e+03,2.104557503893e-03,0.000000000000e+00,5.862020449831e-04,0.000000000000e+00,3.593724137552e+02,2.201903932802e+08,5.537331468282e+04
5.180000000000e+02,5.933885392761e+03,1.342863692532e-03,0.000000000000e+00,4.326286918475e-04,0.000000000000e+00,3.906722706135e+02,2.201343651659e+08,3.157873663120e+04
5.190000000000e+02,9.055478429983e+03,1.467581524715e-03,0.000000000000e+00,1.860825735311e-04,4.018604651163e-03,5.032054126462e+02,2.202757379669e+08,2.134419508699e+04
5.200000000000e+02,3.503907263947e+03,1.856682082232e-03,0.000000000000e+00,1.623521071960e-04,0.000000000000e+00,2.849303627154e+02,2.201792641995e+08,1.241482919121e+04
5.210000000000e+02,1.862309573242e+03,1.795261108836e-03,0.000000000000e+00,1.084496290623e-04,0.000000000000e+00,1.950772949157e+02,2.200847171311e+08,6.450099592785e+03
5.220000000000e+02,6.208432905800e+02,1.743076038177e-03,0.000000000000e+00,6.309364729035e-05,0.000000000000e+00,1.009581395275e+02,2.199917913846e+08,2.979948991815e+03
5.230000000000e+02,0.000000000000e+00,1.670532144023e-03,0.000000000000e+00,3.314385299663e-05,0.000000000000e+00,0.000000000000e+00,2.199018361492e+08,1.157037077001e+03
5.240000000000e+02,0.000000000000e+00,1.589987568068e-03,0.000000000000e+00,1.240999746689e-05,0.000000000000e+00,0.000000000000e+00,2.198150695816e+08,4.744872163218e+02
5.250000000000e+02,0.000000000000e+00,1.493002560656e-03,0.000000000000e+00,4.703429019098e-06,0.000000000000e+00,0.000000000000e+00,2.197332132891e+08,2.157986202714e+02
5.260000000000e+02,0.000000000000e+00,1.434177639730e-03,0.000000000000e+00,2.139137700556e-06,0.000000000000e+00,0.000000000000e+00,2.196544511713e+08,9.814604674085e+01
5.270000000000e+02,0.000000000000e+00,1.374837285605e-03,0.000000000000e+00,9.728880957618e-07,0.000000000000e+00,0.000000000000e+00,2.195788886871e+08,4.463720147395e+01
5.280000000000e+02,0.000000000000e+00,1.253895285094e-03,0.000000000000e+00,4.691443499755e-07,0.000000000000e+00,0.000000000000e+00,2.195099503068e+08,1.883426222530e+01
5.290000000000e+02,0.000000000000e+00,1.076518951959e-03,0.000000000000e+00,1.471510650052e-07,0.000000000000e+00,0.000000000000e+00,2.194507498983e+08,1.074095365001e+01
5.300000000000e+02,0.000000000000e+00,6.803037552865e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.194133332043e+08,1.074095365001e+01
5.310000000000e+02,0.000000000000e+00,7.480690136213e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.193721893145e+08,1.074095365001e+01
5.320000000000e+02,0.000000000000e+00,1.018930581521e-03,0.000000000000e+00,9.382750428366e-08,0.000000000000e+00,0.000000000000e+00,2.193161533305e+08,5.580440914411e+00
5.330000000000e+02,0.000000000000e+00,1.041223835858e-03,0.000000000000e+00,5.602478237567e-08,0.000000000000e+00,0.000000000000e+00,2.192588884225e+08,2.499077883749e+00
5.340000000000e+02,0.000000000000e+00,1.013377586297e-03,0.000000000000e+00,2.508946814853e-08,0.000000000000e+00,0.000000000000e+00,2.192031540500e+08,1.119157135579e+00
5.350000000000e+02,0.000000000000e+00,9.839564183086e-04,0.000000000000e+00,1.123576719594e-08,0.000000000000e+00,0.000000000000e+00,2.191490371033e+08,5.011899398026e-01
5.360000000000e+02,0.000000000000e+00,9.318470033334e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.190977857103e+08,0.000000000000e+00
5.370000000000e+02,0.000000000000e+00,8.753827002682e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.190496394464e+08,0.000000000000e+00
5.380000000000e+02,0.000000000000e+00,8.339191256603e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.190037732226e+08,0.000000000000e+00
5.390000000000e+02,0.000000000000e+00,8.037674188737e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.189595648617e+08,0.000000000000e+00
5.400000000000e+02,0.000000000000e+00,7.357125115866e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.189191007075e+08,0.000000000000e+00
5.410000000000e+02,0.000000000000e+00,7.223108269184e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.188793724939e+08,0.000000000000e+00
5.420000000000e+02,0.000000000000e+00,6.781139000498e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.188420762340e+08,0.000000000000e+00
5.430000000000e+02,0.000000000000e+00,4.657308273096e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.188164610472e+08,0.000000000000e+00
5.440000000000e+02,0.000000000000e+00,1.019135059832e-03,0.000000000000e+00,0.000000000000e+00,6.027906976744e-03,0.000000000000e+00,2.190919434960e+08,0.000000000000e+00
5.450000000000e+02,0.000000000000e+00,4.164224366471e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.190690402621e+08,0.000000000000e+00
5.460000000000e+02,5.889604045954e+03,1.404103176355e-03,0.000000000000e+00,0.000000000000e+00,1.205581395349e-02,4.415422223030e+02,2.196485542550e+08,0.000000000000e+00
5.470000000000e+02,1.081866843714e+04,1.223088998025e-03,0.000000000000e+00,0.000000000000e+00,1.205581395349e-02,5.928629358895e+02,2.202333844780e+08,0.000000000000e+00
5.480000000000e+02,1.206704455542e+04,2.771290211855e-03,0.000000000000e+00,0.000000000000e+00,1.406511627907e-02,5.975614005859e+02,2.208424731622e+08,0.000000000000e+00
5.490000000000e+02,8.662761900323e+02,2.014633004480e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.232832523148e+02,2.207312763500e+08,0.000000000000e+00
5.500000000000e+02,0.000000000000e+00,1.720112424272e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.206367934504e+08,0.000000000000e+00
5.510000000000e+02,0.000000000000e+00,1.656983091424e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.205456593779e+08,0.000000000000e+00
5.520000000000e+02,0.000000000000e+00,1.443754824471e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.204662528314e+08,0.000000000000e+00
5.530000000000e+02,0.000000000000e+00,1.190712049652e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.204007640783e+08,0.000000000000e+00
5.540000000000e+02,0.000000000000e+00,9.023258415450e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.203511363362e+08,0.000000000000e+00
5.550000000000e+02,0.000000000000e+00,7.259600834434e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.203112085877e+08,0.000000000000e+00
5.560000000000e+02,4.356457213027e+03,1.023078331034e-03,0.000000000000e+00,0.000000000000e+00,7.032558139535e-03,3.246480691241e+02,2.206370488724e+08,0.000000000000e+00
5.570000000000e+02,4.012223975315e+03,1.311992751269e-03,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,3.090246503560e+02,2.208371717410e+08,0.000000000000e+00
5.580000000000e+02,4.721133305036e+03,1.358593484001e-03,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,3.406673420949e+02,2.210339759571e+08,0.000000000000e+00
5.590000000000e+02,5.171562506389e+03,1.442096793853e-03,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,3.597824774581e+02,2.212257490263e+08,0.000000000000e+00
5.600000000000e+02,1.510495896719e+03,1.081885041995e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.720641862805e+02,2.211649225984e+08,0.000000000000e+00
5.610000000000e+02,7.341713736915e+03,1.298492960922e-03,0.000000000000e+00,0.000000000000e+00,7.032558139535e-03,4.438008189237e+02,2.214726827319e+08,0.000000000000e+00
5.620000000000e+02,9.436280648935e+03,1.149977423137e-03,0.000000000000e+00,0.000000000000e+00,7.032558139535e-03,5.157692754757e+02,2.217867163989e+08,0.000000000000e+00
5.630000000000e+02,9.253283792967e+03,1.226986276086e-03,0.000000000000e+00,0.000000000000e+00,6.027906976744e-03,5.097576289875e+02,2.220415197551e+08,0.000000000000e+00
5.640000000000e+02,6.005692766729e+03,2.137554312559e-03,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,3.934972226147e+02,2.221943439055e+08,0.000000000000e+00
5.650000000000e+02,7.271985430329e+02,1.916573188245e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.110005423468e+02,2.220884876568e+08,0.000000000000e+00
5.660000000000e+02,0.000000000000e+00,1.745841674642e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.219925773686e+08,0.000000000000e+00
5.670000000000e+02,0.000000000000e+00,1.607676616797e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.219041551575e+08,0.000000000000e+00
5.680000000000e+02,0.000000000000e+00,1.293143890967e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.218330324304e+08,0.000000000000e+00
5.690000000000e+02,0.000000000000e+00,1.205853076750e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.217667106557e+08,0.000000000000e+00
5.700000000000e+02,0.000000000000e+00,8.210476244432e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.217215530909e+08,0.000000000000e+00
5.710000000000e+02,8.131228547671e+03,7.481947562487e-04,0.000000000000e+00,0.000000000000e+00,8.037209302326e-03,4.717924033595e+02,2.221138458925e+08,0.000000000000e+00
5.720000000000e+02,1.449044972736e+04,1.717254810683e-03,0.000000000000e+00,0.000000000000e+00,1.406511627907e-02,6.667174722952e+02,2.227782928979e+08,0.000000000000e+00
5.730000000000e+02,2.448407106790e+03,1.678566566592e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.298479249514e+02,2.226839601997e+08,0.000000000000e+00
5.740000000000e+02,1.125532819477e+03,1.413814477928e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.442400420518e+02,2.226051604766e+08,0.000000000000e+00
5.750000000000e+02,2.209308240698e+02,1.327295616207e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.432421373427e+01,2.225320282081e+08,0.000000000000e+00
5.760000000000e+02,0.000000000000e+00,1.233722114970e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.224642278765e+08,0.000000000000e+00
5.770000000000e+02,0.000000000000e+00,1.153088325268e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.224008081260e+08,0.000000000000e+00
5.780000000000e+02,0.000000000000e+00,1.046471390756e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.223432522965e+08,0.000000000000e+00
5.790000000000e+02,0.000000000000e+00,1.095083925939e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.222830227493e+08,0.000000000000e+00
5.800000000000e+02,0.000000000000e+00,1.058085134835e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.222248281055e+08,0.000000000000e+00
5.810000000000e+02,0.000000000000e+00,1.059374718279e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.221665625154e+08,0.000000000000e+00
5.820000000000e+02,0.000000000000e+00,1.014933770053e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.221107411772e+08,0.000000000000e+00
5.830000000000e+02,0.000000000000e+00,9.522258418521e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.220583687790e+08,0.000000000000e+00
5.840000000000e+02,0.000000000000e+00,8.194397038451e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.220132996141e+08,0.000000000000e+00
5.850000000000e+02,0.000000000000e+00,7.683909525580e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.219710376660e+08,0.000000000000e+00
5.860000000000e+02,0.000000000000e+00,5.680867331034e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.219397928148e+08,0.000000000000e+00
5.870000000000e+02,5.109239139856e+03,6.908026910147e-04,0.000000000000e+00,0.000000000000e+00,7.032558139535e-03,3.571787030958e+02,2.222831229434e+08,0.000000000000e+00
5.880000000000e+02,7.857105717673e+03,4.760486900948e-04,0.000000000000e+00,0.000000000000e+00,6.027906976744e-03,4.622029861283e+02,2.225805133148e+08,0.000000000000e+00
5.890000000000e+02,5.428310144234e+03,1.315749024493e-03,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,3.703786020895e+02,2.227790896636e+08,0.000000000000e+00
5.900000000000e+02,3.195282796968e+03,5.671749379771e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.696133879238e+02,2.227448005011e+08,0.000000000000e+00
5.910000000000e+02,6.867942183102e+03,8.485916587562e-04,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,4.264205669250e+02,2.229673822802e+08,0.000000000000e+00
5.920000000000e+02,7.628359934797e+03,9.501516166101e-04,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,4.540974519448e+02,2.231837469646e+08,0.000000000000e+00
5.930000000000e+02,2.630281264621e+03,1.002744936571e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.399345640104e+02,2.231261797244e+08,0.000000000000e+00
5.940000000000e+02,8.983533087528e+02,1.070070479373e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.260008459362e+02,2.230665414383e+08,0.000000000000e+00
5.950000000000e+02,1.430628914105e+02,9.882402203230e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.185807589179e+01,2.230121292176e+08,0.000000000000e+00
5.960000000000e+02,0.000000000000e+00,8.705136319611e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.229642928808e+08,0.000000000000e+00
5.970000000000e+02,0.000000000000e+00,9.012394699182e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.229147247809e+08,0.000000000000e+00
5.980000000000e+02,0.000000000000e+00,8.104621231668e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.228701494028e+08,0.000000000000e+00
5.990000000000e+02,0.000000000000e+00,6.801373002114e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.228327418623e+08,0.000000000000e+00
6.000000000000e+02,0.000000000000e+00,7.550141185510e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.227912161045e+08,0.000000000000e+00
6.010000000000e+02,0.000000000000e+00,6.073801573848e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.227578102023e+08,0.000000000000e+00
6.020000000000e+02,0.000000000000e+00,6.831816179072e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.227202351424e+08,0.000000000000e+00
6.030000000000e+02,0.000000000000e+00,6.455352330190e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.226847302402e+08,0.000000000000e+00
6.040000000000e+02,0.000000000000e+00,6.601906001366e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.226484193164e+08,0.000000000000e+00
6.050000000000e+02,0.000000000000e+00,7.018953856479e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.226098147916e+08,0.000000000000e+00
6.060000000000e+02,0.000000000000e+00,4.549817415946e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.225847909142e+08,0.000000000000e+00
6.070000000000e+02,1.487908908449e+02,3.825413560496e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.285554239794e+01,2.225635594958e+08,0.000000000000e+00
6.080000000000e+02,3.993082747301e+03,9.031964782462e-04,0.000000000000e+00,0.000000000000e+00,6.027906976744e-03,3.081404164445e+02,2.228411602055e+08,0.000000000000e+00
6.090000000000e+02,9.323084959894e+01,5.584631803351e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.237551224781e+01,2.228106272642e+08,0.000000000000e+00
6.100000000000e+02,4.484804064352e+02,3.642385745255e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.306762614384e+01,2.227900949697e+08,0.000000000000e+00
6.110000000000e+02,2.717587538464e+03,8.661630754347e-04,0.000000000000e+00,0.000000000000e+00,4.018604651163e-03,2.446767688009e+02,2.229606000129e+08,0.000000000000e+00
