# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: surface runoff [mol d^-1]
# Region: outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface seepage [mol d^-1]
# Region: lakeside
# Reduction: extensive integral
# Variable: water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evapotranspiration [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","surface runoff [mol d^-1]","subsurface seepage [mol d^-1]","evapotranspiration [m d^-1]","snow precipitation [m d^-1]","snow melt [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]"
4.170000000000e+02,0.000000000000e+00,1.205002678962e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728570829194e+06,1.138499385051e+08,1.353767441860e+06
4.180000000000e+02,0.000000000000e+00,1.204151731737e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728553923132e+06,1.138379138941e+08,1.353767441860e+06
4.190000000000e+02,0.000000000000e+00,1.203296558870e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728536875949e+06,1.138258979759e+08,1.353767441860e+06
4.200000000000e+02,0.000000000000e+00,1.202437352750e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728519687599e+06,1.138138907910e+08,1.353767441860e+06
4.210000000000e+02,0.000000000000e+00,1.201574299209e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728502357769e+06,1.138018923780e+08,1.353767441860e+06
4.220000000000e+02,0.000000000000e+00,1.200707567218e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728484885855e+06,1.137899027743e+08,1.353767441860e+06
4.230000000000e+02,0.000000000000e+00,1.199837359114e+04,0.000000000000e+00,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,5.728467270984e+06,1.137779220157e+08,1.491906976744e+06
4.240000000000e+02,0.000000000000e+00,1.198963822084e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728449511953e+06,1.137659501368e+08,1.491906976744e+06
4.250000000000e+02,0.000000000000e+00,1.198087123753e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728431607237e+06,1.137539871704e+08,1.491906976744e+06
4.260000000000e+02,0.000000000000e+00,1.197207425500e+04,0.000000000000e+00,3.013953488372e-03,0.000000000000e+00,0.000000000000e+00,5.728413554943e+06,1.137420331486e+08,1.574790697674e+06
4.270000000000e+02,0.000000000000e+00,1.196324884464e+04,0.000000000000e+00,7.032558139535e-03,0.000000000000e+00,0.000000000000e+00,5.728395352803e+06,1.137300881021e+08,1.768186046512e+06
4.280000000000e+02,0.000000000000e+00,1.195439654564e+04,0.000000000000e+00,6.027906976744e-03,0.000000000000e+00,0.000000000000e+00,5.728376998148e+06,1.137181520604e+08,1.933953488372e+06
4.290000000000e+02,0.000000000000e+00,1.194551887242e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728358487861e+06,1.137062250519e+08,1.933953488372e+06
4.300000000000e+02,0.000000000000e+00,1.193661732146e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728339818341e+06,1.136943071043e+08,1.933953488372e+06
4.310000000000e+02,0.000000000000e+00,1.192769337860e+04,0.000000000000e+00,3.013953488372e-03,0.000000000000e+00,0.000000000000e+00,5.728320985444e+06,1.136823982439e+08,2.016837209302e+06
4.320000000000e+02,0.000000000000e+00,1.191874852584e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728301984427e+06,1.136704984965e+08,2.016837209302e+06
4.330000000000e+02,0.000000000000e+00,1.190978425158e+04,0.000000000000e+00,4.018604651163e-03,0.000000000000e+00,0.000000000000e+00,5.728282809888e+06,1.136586078869e+08,2.127348837209e+06
4.340000000000e+02,0.000000000000e+00,1.190080205980e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728263455662e+06,1.136467264392e+08,2.127348837209e+06
4.350000000000e+02,0.000000000000e+00,1.189180348036e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728243914717e+06,1.136348541767e+08,2.127348837209e+06
4.360000000000e+02,0.000000000000e+00,1.188279008245e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728224179028e+06,1.136229911224e+08,2.127348837209e+06
4.370000000000e+02,0.000000000000e+00,1.187376348970e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728204239440e+06,1.136111372986e+08,2.127348837209e+06
4.380000000000e+02,0.000000000000e+00,1.186472539994e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728184085477e+06,1.135992927273e+08,2.127348837209e+06
4.390000000000e+02,0.000000000000e+00,1.185567760855e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728163705121e+06,1.135874574301e+08,2.127348837209e+06
4.400000000000e+02,0.000000000000e+00,1.184662204307e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728143084584e+06,1.135756314286e+08,2.127348837209e+06
4.410000000000e+02,0.000000000000e+00,1.183756080147e+04,0.000000000000e+00,6.027906976744e-03,0.000000000000e+00,0.000000000000e+00,5.728122207880e+06,1.135638147446e+08,2.293116279070e+06
4.420000000000e+02,0.000000000000e+00,1.182849620143e+04,0.000000000000e+00,4.018604651163e-03,0.000000000000e+00,0.000000000000e+00,5.728101056402e+06,1.135520073999e+08,2.403627906977e+06
4.430000000000e+02,0.000000000000e+00,1.181943084674e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728079608308e+06,1.135402094171e+08,2.403627906977e+06
4.440000000000e+02,0.000000000000e+00,1.181036771384e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728057837746e+06,1.135284208200e+08,2.403627906977e+06
4.450000000000e+02,0.000000000000e+00,1.180131026832e+04,0.000000000000e+00,9.041860465116e-03,0.000000000000e+00,0.000000000000e+00,5.728035713816e+06,1.135166416336e+08,2.652279069767e+06
4.460000000000e+02,0.000000000000e+00,1.179226263022e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.728013199171e+06,1.135048718856e+08,2.652279069767e+06
4.470000000000e+02,0.000000000000e+00,1.178322981197e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.727990248044e+06,1.134931116069e+08,2.652279069767e+06
4.480000000000e+02,0.000000000000e+00,1.177421816709e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.727966803099e+06,1.134813608336e+08,2.652279069767e+06
4.490000000000e+02,0.000000000000e+00,1.176523560593e+04,0.000000000000e+00,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,5.727942792206e+06,1.134696196089e+08,2.790418604651e+06
4.500000000000e+02,0.000000000000e+00,1.175629279856e+04,0.000000000000e+00,7.032558139535e-03,0.000000000000e+00,0.000000000000e+00,5.727918120740e+06,1.134578879876e+08,2.983813953488e+06
4.510000000000e+02,0.000000000000e+00,1.174740442514e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.727892661570e+06,1.134461660423e+08,2.983813953488e+06
4.520000000000e+02,0.000000000000e+00,1.173859166392e+04,0.000000000000e+00,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,5.727866236731e+06,1.134344538755e+08,3.121953488372e+06
4.530000000000e+02,0.000000000000e+00,1.172988695804e+04,0.000000000000e+00,3.013953488372e-03,0.000000000000e+00,0.000000000000e+00,5.727838583141e+06,1.134227516421e+08,3.204837209302e+06
4.540000000000e+02,0.000000000000e+00,1.172134428497e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.727809280379e+06,1.134110596006e+08,3.204837209302e+06
4.550000000000e+02,0.000000000000e+00,1.171306560232e+04,0.000000000000e+00,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,5.727777568365e+06,1.133993782470e+08,3.342976744186e+06
4.560000000000e+02,0.000000000000e+00,1.170529692821e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.727741694915e+06,1.133877088235e+08,3.342976744186e+06
4.570000000000e+02,0.000000000000e+00,1.169675287001e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.727710387172e+06,1.133760433784e+08,3.342976744186e+06
4.580000000000e+02,0.000000000000e+00,1.567556906254e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.760285567520e+06,1.134659321640e+08,3.342976744186e+06
4.590000000000e+02,0.000000000000e+00,2.398579703726e+04,0.000000000000e+00,6.027906976744e-03,0.000000000000e+00,0.000000000000e+00,5.744176823478e+06,1.134580551092e+08,3.508744186047e+06
4.600000000000e+02,0.000000000000e+00,2.177078156732e+04,0.000000000000e+00,3.013953488372e-03,0.000000000000e+00,0.000000000000e+00,5.736964861390e+06,1.134434962887e+08,3.591627906977e+06
4.610000000000e+02,0.000000000000e+00,1.919112125253e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.733258729664e+06,1.134280112991e+08,3.591627906977e+06
4.620000000000e+02,0.000000000000e+00,1.721517964624e+04,0.000000000000e+00,9.041860465116e-03,0.000000000000e+00,0.000000000000e+00,5.731345527120e+06,1.134127093220e+08,3.840279069767e+06
4.630000000000e+02,0.000000000000e+00,1.579076782106e+04,0.000000000000e+00,9.041860465116e-03,0.000000000000e+00,0.000000000000e+00,5.730290374496e+06,1.133979737063e+08,4.088930232558e+06
4.640000000000e+02,0.000000000000e+00,1.477177080920e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.729655742501e+06,1.133838365674e+08,4.088930232558e+06
4.650000000000e+02,0.000000000000e+00,1.403448075897e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.729247194720e+06,1.133702106340e+08,4.088930232558e+06
4.660000000000e+02,0.000000000000e+00,1.027284119468e+04,2.895173623482e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.700750572464e+06,1.133023942557e+08,4.088930232558e+06
4.670000000000e+02,0.000000000000e+00,8.509066881261e+03,1.838166861422e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.685067663572e+06,1.132546489542e+08,4.088930232558e+06
4.680000000000e+02,0.000000000000e+00,6.319888130921e+03,2.980999579629e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.656728935691e+06,1.131869176652e+08,4.088930232558e+06
4.690000000000e+02,0.000000000000e+00,7.110111220311e+03,1.057157661870e-02,0.000000000000e+00,2.740000000000e-03,0.000000000000e+00,5.664554469703e+06,1.132163548738e+08,4.164280232558e+06
4.700000000000e+02,0.000000000000e+00,6.721625222000e+03,2.528396629569e-02,0.000000000000e+00,2.740000000000e-03,0.000000000000e+00,5.660521825657e+06,1.132156655023e+08,4.239630232558e+06
4.710000000000e+02,0.000000000000e+00,4.965267386180e+03,3.203895952039e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.631844221332e+06,1.131455055281e+08,4.239630232558e+06
4.720000000000e+02,0.000000000000e+00,4.913557539267e+03,2.848718757982e-02,0.000000000000e+00,2.740000000000e-03,0.000000000000e+00,5.622975264194e+06,1.131421891611e+08,4.314980232558e+06
4.730000000000e+02,0.000000000000e+00,5.696274497985e+03,3.297994119466e-02,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,5.629295322189e+06,1.131865645886e+08,4.465680232558e+06
4.740000000000e+02,0.000000000000e+00,3.865172867634e+03,3.922186064722e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.595096564951e+06,1.131034066350e+08,4.465680232558e+06
4.750000000000e+02,0.000000000000e+00,3.023001597694e+03,2.843692026731e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.568162237386e+06,1.130443184079e+08,4.465680232558e+06
4.760000000000e+02,0.000000000000e+00,2.420062847847e+03,2.580667552566e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.542538840753e+06,1.129916448781e+08,4.465680232558e+06
4.770000000000e+02,0.000000000000e+00,1.659124674389e+03,2.946028574397e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.512548990003e+06,1.129326888812e+08,4.465680232558e+06
4.780000000000e+02,0.000000000000e+00,1.932638090664e+03,2.660460156856e-02,0.000000000000e+00,2.055000000000e-03,0.000000000000e+00,5.497916115102e+06,1.129240389745e+08,4.522192732558e+06
4.790000000000e+02,0.000000000000e+00,2.483201649244e+03,3.765244483046e-02,0.000000000000e+00,4.795000000000e-03,0.000000000000e+00,5.492231118907e+06,1.129508582412e+08,4.654055232558e+06
4.800000000000e+02,0.000000000000e+00,3.068763345100e+03,4.104595921851e-02,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,5.489767826877e+06,1.129840078050e+08,4.804755232558e+06
4.810000000000e+02,0.000000000000e+00,4.365948955064e+03,4.052890651827e-02,0.000000000000e+00,7.535000000000e-03,0.000000000000e+00,5.502788519292e+06,1.130590697054e+08,5.011967732558e+06
4.820000000000e+02,0.000000000000e+00,5.358731225721e+03,4.344977434680e-02,0.000000000000e+00,7.535000000000e-03,0.000000000000e+00,5.515595274435e+06,1.131250732232e+08,5.219180232558e+06
4.830000000000e+02,0.000000000000e+00,5.262425989241e+03,4.745233578012e-02,0.000000000000e+00,5.480000000000e-03,0.000000000000e+00,5.512383011413e+06,1.131387755842e+08,5.369880232558e+06
4.840000000000e+02,0.000000000000e+00,6.269030981731e+03,4.465361247653e-02,0.000000000000e+00,7.535000000000e-03,0.000000000000e+00,5.525369479126e+06,1.131996991945e+08,5.577092732558e+06
4.850000000000e+02,0.000000000000e+00,8.873252847966e+03,4.633245383867e-02,0.000000000000e+00,1.096000000000e-02,0.000000000000e+00,5.561020017201e+06,1.133249028232e+08,5.878492732558e+06
4.860000000000e+02,0.000000000000e+00,1.212596285527e+04,4.719963082296e-02,0.000000000000e+00,1.284375000000e-02,0.000000000000e+00,5.612197742583e+06,1.134806689350e+08,6.231695857558e+06
4.870000000000e+02,0.000000000000e+00,2.453752459179e+04,3.998764296742e-02,0.000000000000e+00,1.322906250000e-02,0.000000000000e+00,5.670704867726e+06,1.136475291753e+08,6.595495076308e+06
4.880000000000e+02,0.000000000000e+00,6.362723603490e+04,4.102466897340e-02,0.000000000000e+00,0.000000000000e+00,1.908837209302e-02,5.762177794699e+06,1.138999251669e+08,6.595495076308e+06
4.890000000000e+02,4.093413315523e+03,9.715574088479e+04,3.703913052000e-02,0.000000000000e+00,0.000000000000e+00,1.607441860465e-02,5.799786157684e+06,1.140963107538e+08,6.595495076308e+06
4.900000000000e+02,0.000000000000e+00,5.977219299588e+04,2.067236213819e-02,0.000000000000e+00,3.425000000000e-03,0.000000000000e+00,5.767805189182e+06,1.141023970117e+08,6.689682576308e+06
4.910000000000e+02,0.000000000000e+00,5.704590803127e+04,3.157983791309e-02,0.000000000000e+00,0.000000000000e+00,8.037209302326e-03,5.770976671884e+06,1.141707368422e+08,6.689682576308e+06
4.920000000000e+02,0.000000000000e+00,2.682373562101e+04,3.218913825330e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.726201735086e+06,1.140934372360e+08,6.689682576308e+06
4.930000000000e+02,0.000000000000e+00,1.637277141777e+04,2.666937528264e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.705442002326e+06,1.140182851777e+08,6.689682576308e+06
4.940000000000e+02,0.000000000000e+00,1.172799442108e+04,2.341471423052e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.690552659307e+06,1.139511889816e+08,6.689682576308e+06
4.950000000000e+02,0.000000000000e+00,8.696953356438e+03,2.763025092135e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.670597447253e+06,1.138790998393e+08,6.689682576308e+06
4.960000000000e+02,0.000000000000e+00,7.262966147476e+03,1.778959118561e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.657799991477e+06,1.138307927758e+08,6.689682576308e+06
4.970000000000e+02,0.000000000000e+00,8.033883506506e+03,2.227019957232e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.673416020506e+06,1.138785749255e+08,6.689682576308e+06
4.980000000000e+02,0.000000000000e+00,6.771865295666e+03,2.020508312940e-02,5.023255813953e-03,0.000000000000e+00,0.000000000000e+00,5.659484461422e+06,1.138248436053e+08,6.827822111192e+06
4.990000000000e+02,0.000000000000e+00,7.715900436234e+03,3.135513862889e-02,0.000000000000e+00,6.165000000000e-03,0.000000000000e+00,5.675321987054e+06,1.138772126059e+08,6.997359611192e+06
5.000000000000e+02,0.000000000000e+00,6.400136161916e+03,2.475718998049e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.657425433571e+06,1.138142426324e+08,6.997359611192e+06
5.010000000000e+02,0.000000000000e+00,7.927704139109e+03,1.639320911123e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.678300192787e+06,1.138746315128e+08,6.997359611192e+06
5.020000000000e+02,0.000000000000e+00,1.012566568552e+04,1.685529896075e-02,0.000000000000e+00,0.000000000000e+00,7.032558139535e-03,5.714111979859e+06,1.139720315562e+08,6.997359611192e+06
5.030000000000e+02,0.000000000000e+00,1.070522672641e+04,2.694079594886e-02,0.000000000000e+00,2.911250000000e-03,0.000000000000e+00,5.710483183622e+06,1.139648192304e+08,7.077418986192e+06
5.040000000000e+02,0.000000000000e+00,1.230860598989e+04,3.313127059505e-02,0.000000000000e+00,7.192500000000e-03,0.000000000000e+00,5.733669455066e+06,1.140287970590e+08,7.275212736192e+06
5.050000000000e+02,0.000000000000e+00,1.209354669815e+04,3.294803928629e-02,0.000000000000e+00,1.541250000000e-03,0.000000000000e+00,5.713459002299e+06,1.139811299508e+08,7.317597111192e+06
5.060000000000e+02,0.000000000000e+00,1.238603515562e+04,1.840874305565e-02,0.000000000000e+00,0.000000000000e+00,5.023255813953e-03,5.734935763830e+06,1.140305674276e+08,7.317597111192e+06
5.070000000000e+02,0.000000000000e+00,1.401728766619e+04,1.993529746087e-02,0.000000000000e+00,3.425000000000e-04,3.013953488372e-03,5.737680538786e+06,1.140467119572e+08,7.327015861192e+06
5.080000000000e+02,0.000000000000e+00,1.383005532611e+04,3.273221449104e-02,0.000000000000e+00,3.253750000000e-03,0.000000000000e+00,5.728070995944e+06,1.140342949338e+08,7.416493986192e+06
5.090000000000e+02,0.000000000000e+00,1.560005960722e+04,3.531372087615e-02,0.000000000000e+00,6.165000000000e-03,0.000000000000e+00,5.737723737182e+06,1.140735310686e+08,7.586031486192e+06
5.100000000000e+02,0.000000000000e+00,2.221960864720e+04,2.844306171797e-02,0.000000000000e+00,7.706250000000e-03,0.000000000000e+00,5.760153281116e+06,1.141564250883e+08,7.797953361192e+06
5.110000000000e+02,2.807427908921e+03,7.490882619092e+04,2.633757860982e-02,0.000000000000e+00,1.130250000000e-02,4.018604651163e-03,5.810509631670e+06,1.143720709936e+08,8.108772111192e+06
5.120000000000e+02,5.864614519806e+04,9.769083637072e+04,3.137812176656e-02,0.000000000000e+00,1.438500000000e-02,4.018604651163e-03,5.829040557355e+06,1.146109324695e+08,8.504359611192e+06
5.130000000000e+02,6.604707050035e+04,9.768711028116e+04,3.741067089173e-02,0.000000000000e+00,1.301500000000e-02,5.023255813953e-03,5.830858725949e+06,1.148310598183e+08,8.862272111192e+06
5.140000000000e+02,7.059405453560e+04,9.772524850963e+04,3.502508683772e-02,0.000000000000e+00,1.096000000000e-02,7.032558139535e-03,5.833195302798e+06,1.150516200697e+08,9.163672111192e+06
5.150000000000e+02,3.966164627039e+04,9.749711526999e+04,4.481297718624e-02,0.000000000000e+00,1.164500000000e-02,3.013953488372e-03,5.818030265081e+06,1.151997822836e+08,9.483909611192e+06
5.160000000000e+02,0.000000000000e+00,6.775896705927e+04,5.291481997535e-02,0.000000000000e+00,4.795000000000e-03,2.009302325581e-03,5.774542125424e+06,1.152047158034e+08,9.615772111192e+06
5.170000000000e+02,0.000000000000e+00,7.428605233455e+04,4.502310133992e-02,0.000000000000e+00,1.164500000000e-02,0.000000000000e+00,5.785769261781e+06,1.153051468082e+08,9.936009611192e+06
5.180000000000e+02,1.885101495794e+04,9.741046575554e+04,3.201603229268e-02,0.000000000000e+00,1.507000000000e-02,0.000000000000e+00,5.812132132756e+06,1.154815991016e+08,1.035043461119e+07
5.190000000000e+02,1.733243352506e+04,9.733450749000e+04,4.491552836508e-02,0.000000000000e+00,9.590000000000e-03,4.018604651163e-03,5.808429182502e+06,1.156110068576e+08,1.061415961119e+07
5.200000000000e+02,1.624005954298e+04,9.728947557929e+04,5.020682282864e-02,0.000000000000e+00,1.438500000000e-02,0.000000000000e+00,5.807959442240e+06,1.157438696914e+08,1.100974711119e+07
5.210000000000e+02,4.152380179675e+04,9.744019869775e+04,5.547427803976e-02,0.000000000000e+00,1.849500000000e-02,0.000000000000e+00,5.822205961645e+06,1.159341428364e+08,1.151835961119e+07
5.220000000000e+02,8.781826207901e+04,9.765085187624e+04,5.838205177899e-02,0.000000000000e+00,2.329000000000e-02,0.000000000000e+00,5.843727242668e+06,1.161941735810e+08,1.215883461119e+07
5.230000000000e+02,1.846254535014e+05,9.801251648449e+04,5.373898818601e-02,0.000000000000e+00,3.151000000000e-02,0.000000000000e+00,5.885033971295e+06,1.165773073607e+08,1.302535961119e+07
5.240000000000e+02,1.745363164991e+05,9.784802865606e+04,7.491357585185e-02,0.000000000000e+00,2.877000000000e-02,0.000000000000e+00,5.880075362593e+06,1.168784744704e+08,1.381653461119e+07
5.250000000000e+02,1.268174731770e+05,9.768419655932e+04,7.670700893458e-02,0.000000000000e+00,2.397500000000e-02,0.000000000000e+00,5.860223379160e+06,1.171048299959e+08,1.447584711119e+07
5.260000000000e+02,1.222049754121e+05,9.772211830756e+04,6.838671106030e-02,0.000000000000e+00,2.397500000000e-02,0.000000000000e+00,5.860681390991e+06,1.173400969054e+08,1.513515961119e+07
5.270000000000e+02,1.242228852440e+05,9.773328500455e+04,6.785470119775e-02,0.000000000000e+00,2.397500000000e-02,0.000000000000e+00,5.862601737764e+06,1.175734011840e+08,1.579447211119e+07
5.280000000000e+02,1.705836574905e+05,9.794530643085e+04,5.829640242528e-02,0.000000000000e+00,2.740000000000e-02,0.000000000000e+00,5.884350464966e+06,1.178630383019e+08,1.654797211119e+07
5.290000000000e+02,5.820271618780e+04,9.741945244708e+04,7.379409422682e-02,0.000000000000e+00,1.507000000000e-02,0.000000000000e+00,5.827634608144e+06,1.179582285939e+08,1.696239711119e+07
5.300000000000e+02,0.000000000000e+00,4.249594959386e+04,5.306396805737e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.745301403981e+06,1.178381231574e+08,1.696239711119e+07
5.310000000000e+02,0.000000000000e+00,2.021990144320e+04,3.993695714097e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.710840555067e+06,1.177312705596e+08,1.696239711119e+07
5.320000000000e+02,0.000000000000e+00,2.893304780223e+04,3.294948311468e-02,0.000000000000e+00,1.335750000000e-02,0.000000000000e+00,5.787798035025e+06,1.178935829586e+08,1.732972836119e+07
5.330000000000e+02,5.552040653054e+04,9.716737898825e+04,4.736219007698e-02,0.000000000000e+00,2.311875000000e-02,0.000000000000e+00,5.853899395375e+06,1.181696416078e+08,1.796549398619e+07
5.340000000000e+02,1.321175513710e+05,9.780232890780e+04,6.131432931554e-02,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,5.870443916501e+06,1.184191694618e+08,1.864364398619e+07
5.350000000000e+02,1.436611456393e+05,9.781147009809e+04,6.607755427909e-02,0.000000000000e+00,2.466000000000e-02,0.000000000000e+00,5.873144486357e+06,1.186567184736e+08,1.932179398619e+07
5.360000000000e+02,2.046920558425e+05,9.804525105673e+04,5.798141706105e-02,0.000000000000e+00,2.945500000000e-02,0.000000000000e+00,5.900385801579e+06,1.189643987360e+08,2.013180648619e+07
5.370000000000e+02,1.840906511367e+05,9.790411134505e+04,7.119400841996e-02,0.000000000000e+00,2.671500000000e-02,0.000000000000e+00,5.890357637714e+06,1.192152415482e+08,2.086646898619e+07
5.380000000000e+02,1.661133691933e+05,9.786240725263e+04,6.947101947211e-02,0.000000000000e+00,2.534500000000e-02,0.000000000000e+00,5.883674518715e+06,1.194480530095e+08,2.156345648619e+07
5.390000000000e+02,2.234509126218e+05,9.808666425514e+04,5.949256709919e-02,0.000000000000e+00,3.014000000000e-02,0.000000000000e+00,5.909533892761e+06,1.197523948421e+08,2.239230648619e+07
5.400000000000e+02,1.784646868302e+05,9.787618819056e+04,7.324909188480e-02,0.000000000000e+00,2.534500000000e-02,0.000000000000e+00,5.889101814259e+06,1.199752035064e+08,2.308929398619e+07
5.410000000000e+02,1.983589258247e+05,9.800203901464e+04,6.237536054581e-02,0.000000000000e+00,2.740000000000e-02,0.000000000000e+00,5.899805611710e+06,1.202357851517e+08,2.384279398619e+07
5.420000000000e+02,1.901053586146e+05,9.796277833511e+04,6.500663916441e-02,0.000000000000e+00,2.603000000000e-02,0.000000000000e+00,5.896136261929e+06,1.204734610851e+08,2.455861898619e+07
5.430000000000e+02,2.411744938784e+05,9.825656643645e+04,4.009060761927e-02,0.000000000000e+00,2.808500000000e-02,0.000000000000e+00,5.918423051371e+06,1.207646194461e+08,2.533095648619e+07
5.440000000000e+02,2.518315136111e+05,9.817479596946e+04,5.713844683468e-02,0.000000000000e+00,2.329000000000e-02,6.027906976744e-03,5.921650687284e+06,1.210473614661e+08,2.597143148619e+07
5.450000000000e+02,1.551828360565e+05,9.798330276961e+04,4.575279232122e-02,0.000000000000e+00,1.849500000000e-02,0.000000000000e+00,5.879887521185e+06,1.212080123437e+08,2.648004398619e+07
5.460000000000e+02,4.098531673399e+05,9.873701634800e+04,2.061881165441e-02,0.000000000000e+00,2.945500000000e-02,1.205581395349e-02,5.983587328237e+06,1.216758893016e+08,2.729005648619e+07
5.470000000000e+02,4.186447342706e+05,9.868590523400e+04,3.153458955198e-02,0.000000000000e+00,2.397500000000e-02,1.205581395349e-02,5.980993923272e+06,1.220580451188e+08,2.794936898619e+07
